"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.2840617392378,-32.2068429474468
1.57542,0,-170,-27.9776607572631,-33.1397550993678
1.57542,0,-160,-34.364723907733,-45.9657582692007
1.57542,0,-150,-38.0498286941348,-40.8477120142014
1.57542,0,-140,-30.9323861581784,-35.1666076384577
1.57542,0,-130,-26.161131519103,-28.0370147845634
1.57542,0,-120,-23.1235408441912,-23.7211934819633
1.57542,0,-110,-21.2077132628027,-21.1972286482648
1.57542,0,-100,-19.8269626934923,-19.5334281810725
1.57542,0,-90,-18.6600174958264,-18.3531928185732
1.57542,0,-80,-17.7428631765669,-17.6748990794759
1.57542,0,-70,-17.4821817021079,-17.8289536034828
1.57542,0,-60,-18.8783326051761,-19.6450613857933
1.57542,0,-50,-25.8113502837358,-25.8402072846659
1.57542,0,-40,-21.9528635773651,-24.449534670593
1.57542,0,-30,-11.5570025734179,-15.0468594318034
1.57542,0,-20,-6.42735348265637,-10.3872942263657
1.57542,0,-10,-3.70654961526228,-7.92458061423368
1.57542,0,0,-2.84637813260463,-7.08120322674927
1.57542,0,10,-3.75970748114444,-7.76844055837328
1.57542,0,20,-6.62255984617986,-10.1535165135571
1.57542,0,30,-12.2151208454791,-14.8383685268749
1.57542,0,40,-25.5896454002669,-23.1791944689466
1.57542,0,50,-22.3512354130336,-22.5433149204556
1.57542,0,60,-17.1505381510019,-18.3963960073247
1.57542,0,70,-16.2247358774779,-17.1500460839943
1.57542,0,80,-16.7753310390665,-17.2986150961928
1.57542,0,90,-17.9737293898624,-18.1860662026405
1.57542,0,100,-19.4610721387045,-19.5342164884939
1.57542,0,110,-21.2109610482594,-21.3278496913133
1.57542,0,120,-23.6283390584789,-23.814974482634
1.57542,0,130,-27.5683658017301,-26.9892407890473
1.57542,0,140,-31.4948749868629,-28.1220442124752
1.57542,0,150,-29.2581762553538,-27.4992422382624
1.57542,0,160,-27.9941245711653,-30.7877264567662
1.57542,0,170,-27.3045405020757,-43.8637677559242
1.57542,0,180,-26.2840617392378,-32.2068429474468
