"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-29.3265713491047,-40.8783934985048
1.57542,0,-170,-30.9330478774479,-38.0036378223578
1.57542,0,-160,-29.9675490594599,-29.2525500016321
1.57542,0,-150,-29.546566860632,-26.8781500966293
1.57542,0,-140,-31.2947974053466,-27.0536311457906
1.57542,0,-130,-29.3151759373062,-25.6812625555754
1.57542,0,-120,-25.5645682025688,-23.0171637757364
1.57542,0,-110,-22.9308156319572,-20.8800587827167
1.57542,0,-100,-20.9618085024194,-19.2839130005114
1.57542,0,-90,-19.3192006509756,-18.0540365030724
1.57542,0,-80,-18.0402353144795,-17.2651328897439
1.57542,0,-70,-17.4886279586147,-17.2863094809747
1.57542,0,-60,-18.5648679497243,-19.0078879644801
1.57542,0,-50,-24.593644804561,-25.151684868726
1.57542,0,-40,-22.7427446386369,-22.2426874721484
1.57542,0,-30,-11.753233219042,-13.5292274709277
1.57542,0,-20,-6.47660771424465,-9.20293517353269
1.57542,0,-10,-3.69392590462075,-7.10842923359091
1.57542,0,0,-2.77274004829975,-6.66690074447453
1.57542,0,10,-3.56409411732878,-7.74017584563484
1.57542,0,20,-6.13664321729799,-10.461404341462
1.57542,0,30,-10.9310942934355,-15.5488185402685
1.57542,0,40,-20.0871706669408,-26.7549968803649
1.57542,0,50,-30.3604982502096,-24.8087740184369
1.57542,0,60,-20.1975067989819,-19.0720292109627
1.57542,0,70,-18.2906475814753,-17.5011206063526
1.57542,0,80,-18.3345647143091,-17.490039473927
1.57542,0,90,-19.1400880012736,-18.2654019257382
1.57542,0,100,-20.2523384702072,-19.5140760253887
1.57542,0,110,-21.5976017562592,-21.2141316898597
1.57542,0,120,-23.4692499355146,-23.7144306460552
1.57542,0,130,-26.499946749939,-27.7687585994964
1.57542,0,140,-31.4531876481225,-32.4421248580753
1.57542,0,150,-37.0380294930489,-32.742623296211
1.57542,0,160,-34.3538118483604,-36.3870395392552
1.57542,0,170,-30.1133519464545,-49.9576950748318
1.57542,0,180,-29.3265713491047,-40.8783934985047
