"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-49.7670181185623,-32.9141852558516
1.57542,0,-170,-35.371845145328,-34.6799967741346
1.57542,0,-160,-27.8714823245915,-34.1063491142006
1.57542,0,-150,-24.7086963156257,-30.4212000024361
1.57542,0,-140,-23.7543556306243,-28.1301601689506
1.57542,0,-130,-23.6242658139671,-25.7269733110973
1.57542,0,-120,-23.4161540578002,-23.3460852436559
1.57542,0,-110,-22.8296882164405,-21.3559678453312
1.57542,0,-100,-21.8895326118684,-19.6371193775432
1.57542,0,-90,-20.5253560338577,-18.0501864971022
1.57542,0,-80,-18.4172862150042,-16.6049649223425
1.57542,0,-70,-15.2799021934005,-15.4441545028729
1.57542,0,-60,-11.3528292010763,-14.7995097660687
1.57542,0,-50,-7.25544445169276,-14.9471749606442
1.57542,0,-40,-3.51474188323321,-16.1510100036647
1.57542,0,-30,-0.438567525452857,-18.589292798175
1.57542,0,-20,1.82307994554851,-22.2749020989094
1.57542,0,-10,3.20620423582142,-26.8060708168245
1.57542,0,0,3.68145222805611,-30.0373710065516
1.57542,0,10,3.23244876863794,-28.0397751521725
1.57542,0,20,1.85762215224632,-23.7071789016583
1.57542,0,30,-0.419410889975144,-20.1162662094151
1.57542,0,40,-3.53131530733388,-17.6448176308729
1.57542,0,50,-7.3308694930717,-16.2963063087763
1.57542,0,60,-11.5263384172187,-15.9607680259416
1.57542,0,70,-15.6009956467542,-16.4217436634333
1.57542,0,80,-18.907976780313,-17.4281549605817
1.57542,0,90,-21.1739863249611,-18.764783102443
1.57542,0,100,-22.6908460352823,-20.3134043559919
1.57542,0,110,-23.771995837387,-22.1129882777302
1.57542,0,120,-24.4515745909092,-24.385372963653
1.57542,0,130,-24.7220703547607,-27.2973490861202
1.57542,0,140,-25.0309874839223,-29.9802626598987
1.57542,0,150,-26.4775482361155,-31.6671403127012
1.57542,0,160,-30.7206286594576,-34.9949446537381
1.57542,0,170,-40.9597324227218,-35.5194753778676
1.57542,0,180,-49.7670181185624,-32.9141852558516
