"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.6184374151857,-40.2171446016238
1.57542,0,-170,-32.1120893601199,-40.0888244767641
1.57542,0,-160,-48.8096673893725,-36.9507368505421
1.57542,0,-150,-36.2030254691533,-33.6490575776654
1.57542,0,-140,-30.0964923403178,-31.5546737331422
1.57542,0,-130,-25.4906605466702,-27.1590869585845
1.57542,0,-120,-22.3184705721647,-23.8566755232811
1.57542,0,-110,-20.2638551951474,-21.8130445918479
1.57542,0,-100,-18.7735941943987,-20.3848472300846
1.57542,0,-90,-17.5416862964115,-19.2900356100052
1.57542,0,-80,-16.5987288207754,-18.5925279412293
1.57542,0,-70,-16.3170160200911,-18.6049490573088
1.57542,0,-60,-17.6196420937506,-20.0165586220313
1.57542,0,-50,-24.034221155911,-24.8466935484877
1.57542,0,-40,-22.7031969484058,-29.484544187003
1.57542,0,-30,-11.3184553515982,-18.0473908387843
1.57542,0,-20,-6.03309501726296,-12.8372073464036
1.57542,0,-10,-3.26350491784416,-10.2092852300364
1.57542,0,0,-2.39155996284132,-9.40685097510464
1.57542,0,10,-3.32111843988772,-10.3020374700395
1.57542,0,20,-6.24546792213503,-13.0633200199229
1.57542,0,30,-12.0319316448634,-18.4857905041719
1.57542,0,40,-26.4004366456142,-26.5634816539038
1.57542,0,50,-20.3278813236139,-21.6080766400345
1.57542,0,60,-15.8558399243395,-18.3558728005968
1.57542,0,70,-15.0895608551728,-17.481807646105
1.57542,0,80,-15.6978167996636,-17.7799958547667
1.57542,0,90,-16.9212147965618,-18.6969057763966
1.57542,0,100,-18.4343293522474,-19.9737477164761
1.57542,0,110,-20.2315039324389,-21.5996184260708
1.57542,0,120,-22.6662263484509,-23.8601927604661
1.57542,0,130,-26.1371221054502,-27.01108621009
1.57542,0,140,-28.1110791480808,-28.8668301328331
1.57542,0,150,-26.4749281816687,-28.1924346695945
1.57542,0,160,-26.4292977300512,-30.302837904951
1.57542,0,170,-27.8531534958196,-40.6836259417939
1.57542,0,180,-28.6184374151857,-40.2171446016238
