"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-22.5710340822878,-46.486119575365
1.57542,0,-170,-25.7215709533837,-37.5218138254305
1.57542,0,-160,-41.1866175370532,-28.0616393618257
1.57542,0,-150,-25.0445551601178,-26.4137051723667
1.57542,0,-140,-20.0948874859004,-30.5437775101291
1.57542,0,-130,-17.0303612414157,-31.400516326646
1.57542,0,-120,-14.7986162187773,-24.5331300726414
1.57542,0,-110,-13.1092303837482,-20.9879074768419
1.57542,0,-100,-11.6235335982621,-18.9596235282233
1.57542,0,-90,-10.1056668911298,-17.8157096690075
1.57542,0,-80,-8.52652900332786,-17.6147335962552
1.57542,0,-70,-7.03756528194243,-19.0057176850047
1.57542,0,-60,-5.90088381006972,-23.4995774232066
1.57542,0,-50,-5.44273457285499,-19.6522207381396
1.57542,0,-40,-6.06040300084068,-11.3969828141527
1.57542,0,-30,-8.32131599309213,-6.32601649914132
1.57542,0,-20,-13.3015351280371,-3.13202432405146
1.57542,0,-10,-24.0659747086802,-1.3256290295123
1.57542,0,0,-38.6119926817814,-0.754158795471502
1.57542,0,10,-23.6419969631289,-1.39005237776608
1.57542,0,20,-13.1118265967478,-3.26554951524374
1.57542,0,30,-8.24851243119076,-6.54875959196184
1.57542,0,40,-6.05477857871433,-11.7692375002773
1.57542,0,50,-5.46816750522207,-20.081975502361
1.57542,0,60,-5.92958791118984,-22.0729508554083
1.57542,0,70,-7.05314243344031,-18.2369445373678
1.57542,0,80,-8.5222234937589,-17.1371677957633
1.57542,0,90,-10.0767350675729,-17.4814634540335
1.57542,0,100,-11.5565393328438,-18.6978954748559
1.57542,0,110,-12.9740336915799,-20.6962946567864
1.57542,0,120,-14.5514607122834,-23.9208898869692
1.57542,0,130,-16.635373524058,-29.4966199593015
1.57542,0,140,-19.5561401143051,-30.7306893365325
1.57542,0,150,-24.2816354727105,-27.1142748244345
1.57542,0,160,-39.8837207325523,-28.6587497126827
1.57542,0,170,-26.2913752417128,-38.3191367807916
1.57542,0,180,-22.5710340822878,-46.486119575365
