"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-25.1633100260664,-38.4625423327472
1.57542,0,-170,-25.5721726115924,-42.6508309515488
1.57542,0,-160,-26.0366492556652,-28.6966316261085
1.57542,0,-150,-27.0354064107527,-25.1359088707842
1.57542,0,-140,-30.7178478114559,-24.4689114744308
1.57542,0,-130,-30.1999050799721,-23.9311576784331
1.57542,0,-120,-25.1257221959555,-22.5943971351348
1.57542,0,-110,-21.9041306390118,-21.056728745559
1.57542,0,-100,-19.7393546922945,-19.5918568539435
1.57542,0,-90,-18.0942158975454,-18.2569328712708
1.57542,0,-80,-16.9288200197226,-17.194845739272
1.57542,0,-70,-16.5982864066496,-16.6817581350193
1.57542,0,-60,-18.090578975262,-17.1929218890395
1.57542,0,-50,-25.8517176920775,-19.6235033362362
1.57542,0,-40,-21.0232985045176,-24.662855236836
1.57542,0,-30,-10.7637980121217,-20.1079983860275
1.57542,0,-20,-5.80726131367336,-14.4399532901224
1.57542,0,-10,-3.23492851677829,-11.6082257373721
1.57542,0,0,-2.50246856276529,-10.7365894865144
1.57542,0,10,-3.53750563337687,-11.5773175402105
1.57542,0,20,-6.54543544852595,-14.2434017737936
1.57542,0,30,-12.3952399818046,-19.5824238891088
1.57542,0,40,-26.5165843350707,-31.3126598324353
1.57542,0,50,-20.4987613815814,-24.2680892052221
1.57542,0,60,-16.0935666164196,-19.776533215576
1.57542,0,70,-15.2677089164302,-18.420001322016
1.57542,0,80,-15.7606027906796,-18.4545706008604
1.57542,0,90,-16.8199656201218,-19.2282780666111
1.57542,0,100,-18.1271524699247,-20.4318297208592
1.57542,0,110,-19.6819818938153,-22.0233385564005
1.57542,0,120,-21.8282058323198,-24.3225489182799
1.57542,0,130,-25.2600231363505,-27.8395295198615
1.57542,0,140,-31.0808491087209,-31.1222553140137
1.57542,0,150,-44.81198332096,-31.9962695075817
1.57542,0,160,-35.2036570890846,-37.564500397658
1.57542,0,170,-27.4726507033249,-44.0765220411186
1.57542,0,180,-25.1633100260665,-38.4625423327471
