"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-21.513807973964,-42.1236637182691
1.57542,0,-170,-24.600486450586,-32.5613593184269
1.57542,0,-160,-42.9481754006801,-26.0040408659439
1.57542,0,-150,-25.0701564157787,-24.8228422340384
1.57542,0,-140,-19.6337130948013,-28.4286838942599
1.57542,0,-130,-16.414857844429,-31.7146538167298
1.57542,0,-120,-14.168916498125,-25.136693084622
1.57542,0,-110,-12.5096859205511,-21.2698973713489
1.57542,0,-100,-11.0695607788358,-19.0412900716788
1.57542,0,-90,-9.60320254199691,-17.7606301396893
1.57542,0,-80,-8.0729607253128,-17.4232347740984
1.57542,0,-70,-6.6242061443931,-18.5765523655429
1.57542,0,-60,-5.51749837370847,-22.8815125232053
1.57542,0,-50,-5.08150541914374,-22.078351950049
1.57542,0,-40,-5.72105327361706,-12.8800564241678
1.57542,0,-30,-8.02192654947669,-7.4543606525075
1.57542,0,-20,-13.1142238263119,-4.11107799210506
1.57542,0,-10,-24.4061140925754,-2.24619023486455
1.57542,0,0,-37.2617573933065,-1.68610310859457
1.57542,0,10,-24.2108151876933,-2.40848925916901
1.57542,0,20,-13.037794564624,-4.4698469101966
1.57542,0,30,-8.08839803986934,-8.12434271954757
1.57542,0,40,-5.88351980930028,-14.2507034821698
1.57542,0,50,-5.31298781203449,-24.5841264945778
1.57542,0,60,-5.80930371133583,-20.265513003277
1.57542,0,70,-6.98261250195993,-16.8436170463956
1.57542,0,80,-8.5120016658673,-16.0499193382101
1.57542,0,90,-10.1341890103363,-16.4674049361194
1.57542,0,100,-11.689808384627,-17.592991285692
1.57542,0,110,-13.1966204915993,-19.3090278390963
1.57542,0,120,-14.8831818813191,-21.8487594034082
1.57542,0,130,-17.1037276770085,-25.544751898475
1.57542,0,140,-20.2357135602783,-27.6686342770281
1.57542,0,150,-25.5927964451105,-26.409988165437
1.57542,0,160,-41.987127612929,-27.9387173223411
1.57542,0,170,-24.5533008718193,-34.7762444837513
1.57542,0,180,-21.513807973964,-42.1236637182691
