"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-47.0164635574081,-46.1834985285427
1.57542,0,-170,-24.5814213258172,-28.4822812007378
1.57542,0,-160,-21.4949964304453,-25.3062691208819
1.57542,0,-150,-20.5664308991909,-23.076979140574
1.57542,0,-140,-19.158773578926,-20.1339917433418
1.57542,0,-130,-18.2997239469863,-18.5110790154342
1.57542,0,-120,-18.310095052086,-17.8730362827025
1.57542,0,-110,-18.4713602463598,-17.3396768215874
1.57542,0,-100,-17.9918272948464,-16.3732851619513
1.57542,0,-90,-16.5476547136656,-14.8563723153433
1.57542,0,-80,-14.2886685260363,-12.8997978735045
1.57542,0,-70,-11.5786439332936,-10.7388287664821
1.57542,0,-60,-8.84525943934211,-8.68726197515458
1.57542,0,-50,-6.5077473148839,-7.08790083797115
1.57542,0,-40,-4.94236424841539,-6.27452667398415
1.57542,0,-30,-4.52530534538812,-6.58432001267727
1.57542,0,-20,-5.83173162499313,-8.53217648940831
1.57542,0,-10,-10.4291360078326,-13.6711478689899
1.57542,0,0,-38.9895995591456,-44.4699858352123
1.57542,0,10,-10.5043870860639,-13.3253811714176
1.57542,0,20,-5.83543676246238,-8.45333624519064
1.57542,0,30,-4.49725704940869,-6.61531443674351
1.57542,0,40,-4.89627898038984,-6.36594601823847
1.57542,0,50,-6.43725547317915,-7.21051048494039
1.57542,0,60,-8.72351608594253,-8.81704921390445
1.57542,0,70,-11.3775053422051,-10.8647538857063
1.57542,0,80,-14.0079284148104,-13.03506039584
1.57542,0,90,-16.2311447718603,-15.0367942615299
1.57542,0,100,-17.7169646766654,-16.6424589072382
1.57542,0,110,-18.3053616451579,-17.7301315941115
1.57542,0,120,-18.261286520494,-18.4107452211897
1.57542,0,130,-18.347429256338,-19.2826799721637
1.57542,0,140,-19.3380980335643,-21.4034706550746
1.57542,0,150,-21.0120988428012,-25.1119249942277
1.57542,0,160,-22.2195870325948,-26.3403709589251
1.57542,0,170,-25.7666041555726,-28.1744660241031
1.57542,0,180,-47.0164635574082,-46.1834985285426
