"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.8582676554568,-41.9948203182512
1.57542,0,-170,-23.5510023851705,-29.504527264477
1.57542,0,-160,-23.5771449266728,-25.0798242313435
1.57542,0,-150,-20.253555433723,-22.7208133575277
1.57542,0,-140,-16.5681913795836,-20.8816252008045
1.57542,0,-130,-14.6187429073079,-20.4141498119401
1.57542,0,-120,-13.5253305416428,-20.8666527961058
1.57542,0,-110,-12.5234111063259,-21.1909890269262
1.57542,0,-100,-11.2598458667823,-20.6180333950884
1.57542,0,-90,-9.6512018243091,-19.0153905535298
1.57542,0,-80,-7.74966820293214,-16.5440496740243
1.57542,0,-70,-5.70176314193494,-13.5394939665736
1.57542,0,-60,-3.7246061060586,-10.5007372082429
1.57542,0,-50,-2.07504469005603,-7.89470252850928
1.57542,0,-40,-1.01147270470044,-6.02916502683067
1.57542,0,-30,-0.744016786689848,-5.04747035544884
1.57542,0,-20,-1.33935655627935,-4.97760366694568
1.57542,0,-10,-2.41660443277185,-5.79230692017701
1.57542,0,0,-2.78458148768969,-7.25397129720073
1.57542,0,10,-2.00520170959275,-8.33768116079853
1.57542,0,20,-1.33116445895495,-7.94404246328036
1.57542,0,30,-1.53026275489053,-6.96677339295694
1.57542,0,40,-2.67715449031786,-6.52024271179203
1.57542,0,50,-4.63801301128909,-6.87939923766317
1.57542,0,60,-7.20579310289618,-7.94174441193257
1.57542,0,70,-10.0826902306038,-9.48574776397632
1.57542,0,80,-12.8618063126049,-11.2654920519552
1.57542,0,90,-15.1115271417171,-13.0633394445896
1.57542,0,100,-16.5823161701481,-14.7291185000298
1.57542,0,110,-17.3456637591275,-16.2172675467791
1.57542,0,120,-17.7515773116585,-17.6995096927365
1.57542,0,130,-18.2891066475452,-19.8511215119729
1.57542,0,140,-19.278110909576,-24.247906831323
1.57542,0,150,-20.5580371455342,-30.39882717327
1.57542,0,160,-22.567768189334,-26.0245733159446
1.57542,0,170,-27.4055416050174,-26.6544766202242
1.57542,0,180,-26.8582676554568,-41.9948203182512
