"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.5309258042712,-54.6162520141777
1.57542,0,-170,-28.2764098665668,-29.4220747122722
1.57542,0,-160,-23.391638751092,-29.221796474303
1.57542,0,-150,-21.5126328898574,-33.099033286248
1.57542,0,-140,-20.1286571475503,-23.5177513966584
1.57542,0,-130,-18.9891870931956,-19.3377030308072
1.57542,0,-120,-18.376103287549,-17.3046600902849
1.57542,0,-110,-17.925160052598,-15.8749700721758
1.57542,0,-100,-17.0989210547928,-14.4293477180364
1.57542,0,-90,-15.5340287295295,-12.7973071024014
1.57542,0,-80,-13.1773392808608,-11.0026672084801
1.57542,0,-70,-10.3037080761542,-9.18308217365996
1.57542,0,-60,-7.35273928191321,-7.55429471853909
1.57542,0,-50,-4.72474171427493,-6.35756388123848
1.57542,0,-40,-2.70670086505941,-5.79642359915494
1.57542,0,-30,-1.49610231255148,-5.94809845221214
1.57542,0,-20,-1.22906480840062,-6.58183800482387
1.57542,0,-10,-1.87175018070587,-6.91506851894026
1.57542,0,0,-2.75217215908006,-6.24833533963808
1.57542,0,10,-2.55823424401326,-5.18564751197918
1.57542,0,20,-1.53441150889531,-4.57981011208462
1.57542,0,30,-0.932726493980802,-4.73171754192172
1.57542,0,40,-1.19059282719757,-5.70520657560803
1.57542,0,50,-2.2419582525401,-7.49039957948363
1.57542,0,60,-3.87328820997088,-9.96704996062768
1.57542,0,70,-5.82854371216262,-12.8611638704702
1.57542,0,80,-7.85134630184572,-15.7479096168133
1.57542,0,90,-9.72306938665523,-18.1474237005426
1.57542,0,100,-11.306470136264,-19.7021124671743
1.57542,0,110,-12.577524346766,-20.2950156275815
1.57542,0,120,-13.646914459568,-20.193823263096
1.57542,0,130,-14.8602515375389,-20.1789063075334
1.57542,0,140,-16.9709758516636,-21.2119586781154
1.57542,0,150,-21.0189448389648,-23.5172363089612
1.57542,0,160,-25.1742640511861,-25.3139878582436
1.57542,0,170,-25.0375085450679,-28.2371231485422
1.57542,0,180,-28.5309258042712,-54.6162520141776
