"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-39.2967846505295,-39.3775952651714
1.57542,0,-170,-32.196197949452,-28.306894906951
1.57542,0,-160,-28.9622432490584,-28.0261304141928
1.57542,0,-150,-25.3194413747423,-35.8524329134814
1.57542,0,-140,-20.9951997670875,-30.6246432494926
1.57542,0,-130,-18.7317978913859,-25.2054374508455
1.57542,0,-120,-17.6933836866364,-22.7795891464869
1.57542,0,-110,-16.9080493229062,-21.0958790528072
1.57542,0,-100,-15.7699901398359,-19.4634302484171
1.57542,0,-90,-14.0582013395999,-17.6662938517171
1.57542,0,-80,-11.8339421361768,-15.6673917902311
1.57542,0,-70,-9.34439175012355,-13.5950886509636
1.57542,0,-60,-6.9284976932771,-11.7119801465547
1.57542,0,-50,-4.9358542347722,-10.3424907148201
1.57542,0,-40,-3.69570808397286,-9.81355914997075
1.57542,0,-30,-3.55838495746034,-10.4355407766237
1.57542,0,-20,-5.07274340598756,-12.6004142364854
1.57542,0,-10,-9.7273005605489,-17.3772636994741
1.57542,0,0,-38.78988438074,-32.8873628396115
1.57542,0,10,-10.3684599692825,-20.3253410722032
1.57542,0,20,-5.4632056170637,-14.0409348455549
1.57542,0,30,-3.93053655827535,-11.1632749137028
1.57542,0,40,-4.14282297097338,-10.0298598877412
1.57542,0,50,-5.52083651748872,-10.1701997766579
1.57542,0,60,-7.69140755322811,-11.2301463248803
1.57542,0,70,-10.3009129411241,-12.8475563809448
1.57542,0,80,-12.9736388016284,-14.6753329437981
1.57542,0,90,-15.335067973476,-16.4285736290435
1.57542,0,100,-17.0768161226137,-17.9284072046654
1.57542,0,110,-18.0583119158907,-19.121686223806
1.57542,0,120,-18.4790493167352,-20.1397312063132
1.57542,0,130,-19.0071670246215,-21.5488355574141
1.57542,0,140,-20.5178814020455,-24.6798429704626
1.57542,0,150,-23.1007491220394,-31.6358780059072
1.57542,0,160,-24.747877512228,-32.2555187342525
1.57542,0,170,-27.1912837470024,-32.8323969597044
1.57542,0,180,-39.2967846505295,-39.3775952651714
