"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-25.9828449590188,-34.1726815522128
1.57542,0,-170,-23.9635368526642,-28.2675485179779
1.57542,0,-160,-24.8444714258933,-24.9002396593917
1.57542,0,-150,-20.9592221406729,-22.4775074577989
1.57542,0,-140,-16.8485603277222,-20.5034242089776
1.57542,0,-130,-14.7617324315207,-19.9151694113201
1.57542,0,-120,-13.6291251041502,-20.2470134037184
1.57542,0,-110,-12.6384719100183,-20.5137446241805
1.57542,0,-100,-11.4042852706731,-19.9962207224941
1.57542,0,-90,-9.82439167267299,-18.5450858972516
1.57542,0,-80,-7.94827634719283,-16.2921148294185
1.57542,0,-70,-5.92345152945593,-13.5276730776565
1.57542,0,-60,-3.96268328227523,-10.6960254366645
1.57542,0,-50,-2.31741463053673,-8.23600756079629
1.57542,0,-40,-1.25274684175149,-6.45360912486851
1.57542,0,-30,-1.00457890181554,-5.49063960021999
1.57542,0,-20,-1.66200369967628,-5.34286527963458
1.57542,0,-10,-2.75374386459626,-5.90935150093366
1.57542,0,0,-2.85184251053509,-6.90258973356189
1.57542,0,10,-1.77226312816839,-7.55745857955034
1.57542,0,20,-1.02701520839802,-7.23021191928049
1.57542,0,30,-1.27645741713528,-6.51700753228004
1.57542,0,40,-2.51117621925209,-6.26109580942905
1.57542,0,50,-4.57352900617363,-6.7566258961136
1.57542,0,60,-7.26125748604588,-7.93600049317741
1.57542,0,70,-10.2902851450626,-9.58665211857795
1.57542,0,80,-13.2599774302913,-11.4647829195719
1.57542,0,90,-15.7060978293522,-13.3646959708566
1.57542,0,100,-17.2881355968494,-15.1691624182372
1.57542,0,110,-17.991282604264,-16.8796185684582
1.57542,0,120,-18.1619889038031,-18.6915795434874
1.57542,0,130,-18.3366553933187,-21.3124229896806
1.57542,0,140,-18.8928235779306,-26.9224513974793
1.57542,0,150,-19.8589808803246,-38.2829574493612
1.57542,0,160,-21.7335638336028,-27.4377392799899
1.57542,0,170,-25.738264799702,-27.5548360937551
1.57542,0,180,-25.9828449590189,-34.1726815522128
