"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-25.0923446420068,-40.2855717009787
1.57542,0,-170,-26.4731777173981,-45.3578744486747
1.57542,0,-160,-31.6610275501927,-36.7937313376782
1.57542,0,-150,-36.2983056901129,-31.3247324472502
1.57542,0,-140,-29.0327584484215,-30.742779000358
1.57542,0,-130,-24.1306856071196,-28.8197945503581
1.57542,0,-120,-21.1636790144758,-25.6324622696854
1.57542,0,-110,-19.272471043591,-23.2438626969671
1.57542,0,-100,-17.8808627534339,-21.554609724219
1.57542,0,-90,-16.7127073811907,-20.357987698785
1.57542,0,-80,-15.8129429813628,-19.7271947648946
1.57542,0,-70,-15.5458195336177,-20.0004293120507
1.57542,0,-60,-16.7782032088798,-21.980745606291
1.57542,0,-50,-22.5512990451472,-28.4019185123791
1.57542,0,-40,-23.4578215861632,-28.2409338851952
1.57542,0,-30,-11.4532977198008,-18.356763514945
1.57542,0,-20,-6.0781659458761,-13.5731861904154
1.57542,0,-10,-3.28885410818882,-11.0145805358345
1.57542,0,0,-2.39738945944381,-10.1743519750757
1.57542,0,10,-3.26946781649316,-11.0194339647929
1.57542,0,20,-6.04208616325645,-13.7845805752035
1.57542,0,30,-11.3903333323627,-19.3837451961783
1.57542,0,40,-23.1802916180852,-26.1744506573039
1.57542,0,50,-23.3623743259594,-20.6052466145948
1.57542,0,60,-17.4231038078124,-17.6781230363826
1.57542,0,70,-16.331921017476,-16.9021198559368
1.57542,0,80,-16.8388314566872,-17.1993971075472
1.57542,0,90,-18.0700867356843,-18.0532996832243
1.57542,0,100,-19.675904970285,-19.2073539192884
1.57542,0,110,-21.6407854361567,-20.6050038932461
1.57542,0,120,-24.3217422890556,-22.3745514673631
1.57542,0,130,-27.916017833843,-24.499325612125
1.57542,0,140,-28.4366944016917,-25.869471656484
1.57542,0,150,-25.9225455149085,-26.3347086685362
1.57542,0,160,-25.4031289933733,-29.2021558266661
1.57542,0,170,-25.6210178963084,-40.8592773097347
1.57542,0,180,-25.0923446420068,-40.2855717009787
