"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-37.6926388786096,-35.9671604058446
1.57542,0,-170,-23.2104030712789,-28.3132323266528
1.57542,0,-160,-20.1453324035907,-25.9318369818539
1.57542,0,-150,-18.8788708569993,-25.6715124210893
1.57542,0,-140,-17.4888708269329,-23.1425566735104
1.57542,0,-130,-16.6943373767944,-21.2298805428793
1.57542,0,-120,-16.6499526626002,-20.3811982687565
1.57542,0,-110,-16.7466394327797,-19.6422463128814
1.57542,0,-100,-16.3263518513524,-18.4390457865318
1.57542,0,-90,-15.0723036699304,-16.7148953655874
1.57542,0,-80,-13.0440655003307,-14.6255443458622
1.57542,0,-70,-10.537883873829,-12.4180907658144
1.57542,0,-60,-7.96146554000556,-10.404319959524
1.57542,0,-50,-5.73758003581425,-8.91178929203285
1.57542,0,-40,-4.25454666243826,-8.24037145320053
1.57542,0,-30,-3.90114568992163,-8.6791693623803
1.57542,0,-20,-5.24620732056971,-10.7187814637024
1.57542,0,-10,-9.77410563555256,-16.0505293080591
1.57542,0,0,-36.6786708463339,-33.5535095767547
1.57542,0,10,-10.5352024208053,-14.5714328111306
1.57542,0,20,-5.66479934961581,-10.0257052995537
1.57542,0,30,-4.19497472041362,-8.34709002365326
1.57542,0,40,-4.44882303226163,-8.17166581713634
1.57542,0,50,-5.8255447666409,-9.03970339649651
1.57542,0,60,-7.94276430279997,-10.6630630428187
1.57542,0,70,-10.437267830707,-12.7470260542353
1.57542,0,80,-12.9233357955806,-14.9800737174059
1.57542,0,90,-15.0234323590012,-17.0760280470481
1.57542,0,100,-16.4306726396477,-18.8081487561467
1.57542,0,110,-17.0134315819105,-19.9995997207165
1.57542,0,120,-17.0092087935427,-20.6366012326157
1.57542,0,130,-17.0981487488397,-21.2955521955593
1.57542,0,140,-18.0570951687371,-23.1182933879918
1.57542,0,150,-20.0580343112591,-26.0808840273833
1.57542,0,160,-22.3418828374255,-26.196579054308
1.57542,0,170,-27.105927422982,-27.4969349934086
1.57542,0,180,-37.6926388786096,-35.9671604058446
