"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.582081923749,-39.8803244668798
1.57542,0,-170,-27.1191390155423,-40.8265184904626
1.57542,0,-160,-27.6498066974019,-28.7658178068265
1.57542,0,-150,-29.1742713236201,-25.7485467581411
1.57542,0,-140,-31.2850761588784,-26.0444139052099
1.57542,0,-130,-26.5021389701043,-26.1713403461425
1.57542,0,-120,-22.4803820509598,-24.2870518283718
1.57542,0,-110,-20.0779110897108,-22.1540146127164
1.57542,0,-100,-18.3658237261187,-20.4425897051382
1.57542,0,-90,-16.9199746759545,-19.1299850028082
1.57542,0,-80,-15.7360075083909,-18.2755716854406
1.57542,0,-70,-15.1323229995597,-18.1344482802795
1.57542,0,-60,-15.8496106833791,-19.2053354917241
1.57542,0,-50,-20.1253551222517,-21.6389618003
1.57542,0,-40,-29.374482631727,-19.6215510172605
1.57542,0,-30,-12.6924242405631,-13.9892620784994
1.57542,0,-20,-6.72101774512877,-10.2472254029491
1.57542,0,-10,-3.69728982260333,-8.32275061550371
1.57542,0,0,-2.65097245271698,-7.93837838041863
1.57542,0,10,-3.35365778075457,-9.06091084817031
1.57542,0,20,-5.84829140398554,-11.9087642252626
1.57542,0,30,-10.557117083011,-17.4143125680203
1.57542,0,40,-19.4706275455502,-32.1764226798682
1.57542,0,50,-28.6520101748242,-23.8972166790189
1.57542,0,60,-19.6709380856862,-18.8437666561168
1.57542,0,70,-17.7927596202005,-17.4135756053755
1.57542,0,80,-17.8268237470273,-17.4013168484264
1.57542,0,90,-18.6054041008276,-18.1093162188008
1.57542,0,100,-19.6818817243618,-19.2431411127722
1.57542,0,110,-21.0118856306094,-20.7769403018915
1.57542,0,120,-22.922405118939,-23.0121946058297
1.57542,0,130,-26.0017840290187,-26.4858438216574
1.57542,0,140,-30.6904543667477,-30.170764322231
1.57542,0,150,-37.5343340056225,-31.1060551798428
1.57542,0,160,-37.4374914920793,-35.1129509502313
1.57542,0,170,-29.0059500760154,-45.481333762745
1.57542,0,180,-26.582081923749,-39.8803244668798
