"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-45.070664474127,-28.8484493447101
1.57542,0,-170,-34.9948891329057,-32.8777373983974
1.57542,0,-160,-27.188043546837,-49.0207592975108
1.57542,0,-150,-24.3562268964329,-32.7129292254605
1.57542,0,-140,-24.5165540654825,-28.6393644087573
1.57542,0,-130,-26.2283035179885,-25.4947530915513
1.57542,0,-120,-27.6517863653083,-22.8962984974243
1.57542,0,-110,-27.4046602909117,-20.9328864675114
1.57542,0,-100,-26.1007016333713,-19.2882570145194
1.57542,0,-90,-24.3998302175308,-17.7341349573868
1.57542,0,-80,-21.8157140263698,-16.2610277773034
1.57542,0,-70,-17.6996534990386,-15.0173856897177
1.57542,0,-60,-12.7373863067409,-14.2356559707224
1.57542,0,-50,-7.95769878795019,-14.1881940086459
1.57542,0,-40,-3.8534983153857,-15.1844041149773
1.57542,0,-30,-0.603397957170019,-17.6711614862071
1.57542,0,-20,1.73196158169432,-22.6010072236086
1.57542,0,-10,3.13872088317036,-32.8510554683854
1.57542,0,0,3.61899126015614,-56.517612253508
1.57542,0,10,3.17892750856119,-35.3132256894893
1.57542,0,20,1.82537084863568,-23.5402774756606
1.57542,0,30,-0.434840372750152,-18.0333115654749
1.57542,0,40,-3.58217364945889,-15.1946703866907
1.57542,0,50,-7.54916031310492,-13.9676992839617
1.57542,0,60,-12.1488248893396,-13.8672972551493
1.57542,0,70,-16.9033759398273,-14.5564606030331
1.57542,0,80,-20.8721833012156,-15.7412268216567
1.57542,0,90,-23.370265259684,-17.1719916016801
1.57542,0,100,-24.8404988465318,-18.6880424751861
1.57542,0,110,-25.6920749485161,-20.2951719328056
1.57542,0,120,-25.5774019038451,-22.2385933953054
1.57542,0,130,-24.3704244764777,-24.9429361772849
1.57542,0,140,-23.1464617726449,-28.7237695801663
1.57542,0,150,-23.3644738761352,-34.4774675134315
1.57542,0,160,-26.4076983547665,-44.7759428930836
1.57542,0,170,-34.2820268487532,-31.4244759005063
1.57542,0,180,-45.070664474127,-28.8484493447101
