"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.426711757012,-39.5095176129019
1.57542,0,-170,-28.9736568286782,-28.2205503445748
1.57542,0,-160,-23.0469785004194,-27.2219188839846
1.57542,0,-150,-20.2797723070006,-34.6434464105527
1.57542,0,-140,-18.5101365882335,-25.9897390585267
1.57542,0,-130,-17.255723934464,-20.4601284586082
1.57542,0,-120,-16.6014842419628,-17.8919927321137
1.57542,0,-110,-16.1615154594252,-16.2555770616447
1.57542,0,-100,-15.3820304776116,-14.7699442368167
1.57542,0,-90,-13.8779695305968,-13.1920769759928
1.57542,0,-80,-11.5980896306122,-11.5249112573811
1.57542,0,-70,-8.81970284507574,-9.89735069645774
1.57542,0,-60,-5.97417196940242,-8.51740521401077
1.57542,0,-50,-3.46071876460466,-7.63242822521976
1.57542,0,-40,-1.57888424692949,-7.47959475619678
1.57542,0,-30,-0.54214319134255,-8.1890623444433
1.57542,0,-20,-0.490447340815492,-9.48618770235893
1.57542,0,-10,-1.36678323513067,-10.0828316084533
1.57542,0,0,-2.41774653749456,-9.04384808990489
1.57542,0,10,-2.25720831654474,-7.82562524248025
1.57542,0,20,-1.25020311050972,-7.43966094416141
1.57542,0,30,-0.697299109420967,-7.89992195197399
1.57542,0,40,-1.01446964165566,-9.08180748308721
1.57542,0,50,-2.13210342527656,-10.9557354716661
1.57542,0,60,-3.83890588485587,-13.4064136816608
1.57542,0,70,-5.87513981000051,-16.0848927688451
1.57542,0,80,-7.97491737552723,-18.4952024551804
1.57542,0,90,-9.91023751346956,-20.3383371506192
1.57542,0,100,-11.5369014428808,-21.6647286285525
1.57542,0,110,-12.816565922468,-22.5394448056056
1.57542,0,120,-13.8258226949635,-22.8118141984255
1.57542,0,130,-14.8810019977994,-22.678094522669
1.57542,0,140,-16.7615291568655,-23.2595227144698
1.57542,0,150,-20.5895731314473,-25.6300808303338
1.57542,0,160,-24.5321147739638,-28.5098735490113
1.57542,0,170,-23.7017444724705,-31.3503158780458
1.57542,0,180,-26.4267117570119,-39.509517612902
