"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-29.0869185985077,-34.372076730432
1.57542,0,-170,-30.7418030224618,-34.6764871741817
1.57542,0,-160,-38.68451356839,-33.0147017387175
1.57542,0,-150,-50.3303559316438,-31.0028437493212
1.57542,0,-140,-34.5161426037405,-30.1601899044644
1.57542,0,-130,-27.3604765722752,-27.2182186874846
1.57542,0,-120,-23.3444322650779,-24.2366546507357
1.57542,0,-110,-20.9443550233568,-22.2024046949801
1.57542,0,-100,-19.3013407704205,-20.7586637019238
1.57542,0,-90,-18.0323312633116,-19.6953813843577
1.57542,0,-80,-17.1551815608253,-19.0834130767557
1.57542,0,-70,-17.081268876072,-19.2274386890465
1.57542,0,-60,-18.9438090014267,-20.7930968067552
1.57542,0,-50,-28.5798489843025,-25.3560377769435
1.57542,0,-40,-19.552006927563,-25.9826715782399
1.57542,0,-30,-10.2486364091828,-17.568802343227
1.57542,0,-20,-5.45699305932425,-12.8265408826602
1.57542,0,-10,-2.88653423141456,-10.2499285988631
1.57542,0,0,-2.06334645791726,-9.26862477189202
1.57542,0,10,-2.90667392933646,-9.74250688895689
1.57542,0,20,-5.55522635744489,-11.7642559141961
1.57542,0,30,-10.5930907424524,-15.8234144676524
1.57542,0,40,-20.8690028566092,-23.6198218782587
1.57542,0,50,-24.8435778415685,-28.8134440999421
1.57542,0,60,-17.8412482298093,-22.3569089035583
1.57542,0,70,-16.4525033135353,-20.3439579253033
1.57542,0,80,-16.801407605954,-20.1631245019841
1.57542,0,90,-17.9359201434211,-20.8684565597897
1.57542,0,100,-19.498412528714,-22.0774813688447
1.57542,0,110,-21.4868755292116,-23.7048170449309
1.57542,0,120,-24.3007319412718,-25.9004656945154
1.57542,0,130,-28.4583341477781,-28.484223573941
1.57542,0,140,-30.2269913940405,-29.2588244388756
1.57542,0,150,-28.032827642823,-28.7841384448919
1.57542,0,160,-28.5901412688401,-31.2146125297477
1.57542,0,170,-30.2522259446677,-36.5576665051794
1.57542,0,180,-29.0869185985077,-34.372076730432
