"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-24.224437628543,-50.6723667275532
1.57542,0,-170,-27.3470380073613,-40.1501370612564
1.57542,0,-160,-35.3585798066612,-31.3358120884198
1.57542,0,-150,-24.8698920270146,-29.8628495224444
1.57542,0,-140,-20.0466295214156,-27.9016664497831
1.57542,0,-130,-16.919580565753,-23.1082360441759
1.57542,0,-120,-14.6821068971623,-19.7410189305076
1.57542,0,-110,-13.0046818116581,-17.6252947064979
1.57542,0,-100,-11.5373763054324,-16.125793925093
1.57542,0,-90,-10.0473468366576,-14.970722064772
1.57542,0,-80,-8.50053436811892,-14.1543553231927
1.57542,0,-70,-7.03764420290894,-13.8020681134744
1.57542,0,-60,-5.91160284999792,-14.0221469339084
1.57542,0,-50,-5.44426311240062,-14.3345534997415
1.57542,0,-40,-6.03299084243139,-12.7215222991953
1.57542,0,-30,-8.24382618788517,-9.07019058842011
1.57542,0,-20,-13.1231533336561,-5.71732554030275
1.57542,0,-10,-23.5335754199616,-3.57346856331674
1.57542,0,0,-47.812194667679,-2.83332341038644
1.57542,0,10,-23.1634392655122,-3.54045958919435
1.57542,0,20,-12.9065864949166,-5.6591166532196
1.57542,0,30,-8.06633007012192,-9.05055344516436
1.57542,0,40,-5.86552203139605,-12.9855470920793
1.57542,0,50,-5.2807882213979,-14.9649887381604
1.57542,0,60,-5.75325951308765,-14.5697039237129
1.57542,0,70,-6.88528043794289,-14.1965959226913
1.57542,0,80,-8.35061020247934,-14.4835899425518
1.57542,0,90,-9.88998603866617,-15.3208892848755
1.57542,0,100,-11.3564247551361,-16.5829532553054
1.57542,0,110,-12.7763635382588,-18.2945556069338
1.57542,0,120,-14.3660251564831,-20.7551902764388
1.57542,0,130,-16.4431642160073,-24.5956504126874
1.57542,0,140,-19.316382277712,-29.3853878667813
1.57542,0,150,-23.860430782768,-30.468623498211
1.57542,0,160,-37.1399624687106,-32.7455243781035
1.57542,0,170,-28.3955231172957,-43.8714260151074
1.57542,0,180,-24.224437628543,-50.6723667275532
