"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-44.8679227394241,-47.5842611420203
1.57542,0,-170,-33.9386234087398,-28.1642893725131
1.57542,0,-160,-29.4519536387984,-27.4458266352589
1.57542,0,-150,-24.6028413048606,-34.3566974952337
1.57542,0,-140,-20.815364225618,-29.3378191327572
1.57542,0,-130,-19.044639019133,-24.3175062260513
1.57542,0,-120,-18.2935067448236,-22.152245891818
1.57542,0,-110,-17.5889733277514,-20.6991975020716
1.57542,0,-100,-16.4035810276202,-19.1956066663014
1.57542,0,-90,-14.6259305040934,-17.439497050859
1.57542,0,-80,-12.3572502418889,-15.4559480547924
1.57542,0,-70,-9.82840684779995,-13.4173907968181
1.57542,0,-60,-7.36127304591325,-11.5948384318082
1.57542,0,-50,-5.31685028283618,-10.2975442494189
1.57542,0,-40,-4.0609061259275,-9.82240919044035
1.57542,0,-30,-3.98723596486813,-10.4266800573655
1.57542,0,-20,-5.69913063464477,-12.4410200611103
1.57542,0,-10,-10.9442650923246,-16.9519915794161
1.57542,0,0,-30.1792167327188,-30.8558178066107
1.57542,0,10,-9.36299444143989,-19.5050359387039
1.57542,0,20,-4.91295907911344,-13.6565096737586
1.57542,0,30,-3.46192078698926,-11.151297888135
1.57542,0,40,-3.65143229224946,-10.2618373605396
1.57542,0,50,-4.96387159389115,-10.514532342181
1.57542,0,60,-7.05574371831022,-11.5988134063733
1.57542,0,70,-9.59744443160382,-13.1880603106866
1.57542,0,80,-12.2324172720191,-14.9605708507634
1.57542,0,90,-14.5963542602803,-16.6617075095628
1.57542,0,100,-16.3861955092893,-18.1589179400921
1.57542,0,110,-17.4684572037324,-19.4610383953227
1.57542,0,120,-18.0388200082433,-20.7573871109107
1.57542,0,130,-18.7538777257993,-22.6666604506445
1.57542,0,140,-20.5847943822204,-26.7016953458563
1.57542,0,150,-24.1855769885262,-32.526909061265
1.57542,0,160,-27.4863403497038,-28.5278246636893
1.57542,0,170,-30.1065802866051,-29.8788310810783
1.57542,0,180,-44.8679227394239,-47.5842611420205
