"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-45.8777330587407,-46.875670895882
1.57542,0,-170,-28.506606113058,-31.3143234466229
1.57542,0,-160,-26.4374225876364,-30.1949776363049
1.57542,0,-150,-25.1001989002752,-32.7874270537126
1.57542,0,-140,-21.8834538937495,-27.6104727100892
1.57542,0,-130,-19.8726808473171,-24.1430894981617
1.57542,0,-120,-18.9286677820067,-22.4141943710405
1.57542,0,-110,-18.1284120785513,-21.0847620938738
1.57542,0,-100,-16.8781543275838,-19.6049370020228
1.57542,0,-90,-15.0123647118461,-17.8477891009615
1.57542,0,-80,-12.6367618238598,-15.869107633726
1.57542,0,-70,-10.012048537343,-13.8600260919639
1.57542,0,-60,-7.47593485336132,-12.1110951551869
1.57542,0,-50,-5.37680217656526,-10.9651852865592
1.57542,0,-40,-4.04683323589008,-10.78407585744
1.57542,0,-30,-3.84075883891119,-11.9395287245244
1.57542,0,-20,-5.31022482402201,-14.9530609807568
1.57542,0,-10,-9.96095444302625,-21.6835317228894
1.57542,0,0,-42.7628970463582,-31.1222302522797
1.57542,0,10,-10.1862276488277,-17.9170334716963
1.57542,0,20,-5.22378316636938,-13.4025464093111
1.57542,0,30,-3.58269879293742,-11.2396115969826
1.57542,0,40,-3.68153029582958,-10.5132656188489
1.57542,0,50,-4.94830545731808,-10.896698112165
1.57542,0,60,-7.00104926069075,-12.096843246301
1.57542,0,70,-9.47627411731238,-13.7954274652433
1.57542,0,80,-12.0002618899696,-15.6888679105408
1.57542,0,90,-14.2206556251587,-17.5328830895763
1.57542,0,100,-15.875692932514,-19.1739507538512
1.57542,0,110,-16.8889745820418,-20.5579369667995
1.57542,0,120,-17.4973222556628,-21.7859940909071
1.57542,0,130,-18.3477769635138,-23.3981867769983
1.57542,0,140,-20.3741711899879,-26.6996852020701
1.57542,0,150,-24.1153762879043,-31.8514503640338
1.57542,0,160,-27.1668609060923,-29.7644578452014
1.57542,0,170,-30.5276650966656,-30.575467960181
1.57542,0,180,-45.8777330587408,-46.875670895882
