"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-36.3291859740402,-47.9460092072998
1.57542,0,-170,-26.5423347987165,-31.0308504941329
1.57542,0,-160,-24.566726502867,-30.2493912249474
1.57542,0,-150,-23.2389940711997,-30.5440836775579
1.57542,0,-140,-20.663949236428,-24.5424189556148
1.57542,0,-130,-18.9714460618544,-21.4616787187986
1.57542,0,-120,-18.1944730008697,-20.0427134227059
1.57542,0,-110,-17.5486498711373,-18.9978012621868
1.57542,0,-100,-16.4467009109089,-17.7463438509884
1.57542,0,-90,-14.6897411989044,-16.1600348970422
1.57542,0,-80,-12.367282266733,-14.3035541156652
1.57542,0,-70,-9.74557656195415,-12.356242743628
1.57542,0,-60,-7.18250779503307,-10.5920417454219
1.57542,0,-50,-5.05265998182284,-9.34004826247868
1.57542,0,-40,-3.71011114557322,-8.93846630733986
1.57542,0,-30,-3.51733722517915,-9.70473009888079
1.57542,0,-20,-5.00790651818477,-11.9775802183506
1.57542,0,-10,-9.59745291355512,-16.3970702092177
1.57542,0,0,-34.2090221171517,-22.9823658159332
1.57542,0,10,-10.6881223020592,-19.0799239518896
1.57542,0,20,-5.64844182777236,-14.4499702885821
1.57542,0,30,-4.02944799577389,-11.9973475875575
1.57542,0,40,-4.1507416959951,-11.0180654786316
1.57542,0,50,-5.43406831944817,-11.242609731815
1.57542,0,60,-7.5200395025792,-12.3891136495898
1.57542,0,70,-10.0698545496056,-14.1037486226471
1.57542,0,80,-12.7175638322012,-16.0222900206994
1.57542,0,90,-15.0963611969913,-17.8547017618171
1.57542,0,100,-16.9162750741781,-19.4567603504329
1.57542,0,110,-18.0712078023958,-20.8501423338514
1.57542,0,120,-18.7770236040914,-22.2554680053592
1.57542,0,130,-19.6807659873039,-24.3623216762073
1.57542,0,140,-21.7304350910643,-28.8156394842513
1.57542,0,150,-25.4295498068732,-32.3007154674007
1.57542,0,160,-28.4741312544953,-27.5457455939816
1.57542,0,170,-32.8043940452996,-28.7170914458995
1.57542,0,180,-36.3291859740402,-47.9460092072998
