"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-21.5052094080243,-40.8482853207501
1.57542,0,-170,-24.9567130145539,-39.3679273151198
1.57542,0,-160,-42.7464871133213,-27.6893798362683
1.57542,0,-150,-23.807871936369,-25.220337247913
1.57542,0,-140,-19.0910161183858,-26.8843044497325
1.57542,0,-130,-16.3082793726973,-26.4223575260883
1.57542,0,-120,-14.2865750580482,-22.5100253478052
1.57542,0,-110,-12.7040768383377,-19.6653997751137
1.57542,0,-100,-11.2476772089713,-17.8076114562451
1.57542,0,-90,-9.71143983325187,-16.6363704090994
1.57542,0,-80,-8.09071167359382,-16.2455704577731
1.57542,0,-70,-6.55119522027226,-17.1895207871611
1.57542,0,-60,-5.3571083242942,-21.3529099941814
1.57542,0,-50,-4.82450250572635,-27.8877109665193
1.57542,0,-40,-5.32381944054743,-14.3225464380105
1.57542,0,-30,-7.35659587397857,-8.16328179963427
1.57542,0,-20,-11.7730816476985,-4.60482213479217
1.57542,0,-10,-20.233854891163,-2.65847944171549
1.57542,0,0,-29.7679960433667,-2.06047252184673
1.57542,0,10,-20.8060404338254,-2.76889472850753
1.57542,0,20,-12.1964787117547,-4.84226199544409
1.57542,0,30,-7.68098474372921,-8.5716847742213
1.57542,0,40,-5.59506005081858,-15.058834063345
1.57542,0,50,-5.06173074529089,-28.3500629112437
1.57542,0,60,-5.56369900516446,-20.3065430842094
1.57542,0,70,-6.72115932494187,-16.7505009753286
1.57542,0,80,-8.21405260289463,-16.0128935316526
1.57542,0,90,-9.78055724079132,-16.5303845283105
1.57542,0,100,-11.2665247306848,-17.8127955817982
1.57542,0,110,-12.6968686568273,-19.8055169040239
1.57542,0,120,-14.2965937553773,-22.9328652053975
1.57542,0,130,-16.3807018636,-27.7194809216993
1.57542,0,140,-19.2427572899363,-28.0995176107441
1.57542,0,150,-24.0580533968863,-25.6461751049662
1.57542,0,160,-47.6730428097393,-27.8822138339103
1.57542,0,170,-24.8574830852908,-39.1599021227131
1.57542,0,180,-21.5052094080243,-40.8482853207501
