"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.2625713858848,-33.751961262378
1.57542,0,-170,-29.0055519552508,-27.5965527840762
1.57542,0,-160,-22.4244787962638,-25.6039695226639
1.57542,0,-150,-19.6241760435598,-27.5273008522052
1.57542,0,-140,-17.773799758942,-23.7071764645167
1.57542,0,-130,-16.5404476198668,-19.6442677191649
1.57542,0,-120,-15.9607190401176,-17.3631344198101
1.57542,0,-110,-15.5927952538063,-15.7489995657814
1.57542,0,-100,-14.8483273102998,-14.1926248136087
1.57542,0,-90,-13.3417093957734,-12.5167659597124
1.57542,0,-80,-11.0714497733666,-10.7490624852448
1.57542,0,-70,-8.35755056456795,-9.01965595562412
1.57542,0,-60,-5.62530622819648,-7.52669750672674
1.57542,0,-50,-3.24549886135723,-6.50734076951451
1.57542,0,-40,-1.49315698492464,-6.20273059840731
1.57542,0,-30,-0.563831179045312,-6.80926453994833
1.57542,0,-20,-0.576034797030238,-8.31276588994817
1.57542,0,-10,-1.43375209157244,-9.73724240161718
1.57542,0,0,-2.37409555074223,-9.2730535414661
1.57542,0,10,-2.18521131355878,-8.13977902718316
1.57542,0,20,-1.27457200255557,-8.00891087731932
1.57542,0,30,-0.817007427740378,-9.03662794383731
1.57542,0,40,-1.21459624138132,-11.0280874698101
1.57542,0,50,-2.41000854688986,-13.9193287251773
1.57542,0,60,-4.18926865513226,-17.6247921597533
1.57542,0,70,-6.28169096229383,-21.5325360959562
1.57542,0,80,-8.41154617225975,-24.2728254454719
1.57542,0,90,-10.3443317860265,-25.562096405199
1.57542,0,100,-11.9318628684025,-26.4267845420591
1.57542,0,110,-13.1424128004971,-26.9055735378563
1.57542,0,120,-14.0935763553832,-26.2975736682676
1.57542,0,130,-15.1885185904587,-25.4320106719673
1.57542,0,140,-17.3269152009411,-26.2764848121806
1.57542,0,150,-21.9638503895635,-29.2624485905468
1.57542,0,160,-26.7600747078401,-28.2159936621403
1.57542,0,170,-24.8004517429476,-28.0031472724935
1.57542,0,180,-28.2625713858847,-33.751961262378
