"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.5170524545301,-36.3110778882372
1.57542,0,-170,-27.0153127881658,-26.9317804087963
1.57542,0,-160,-22.7135562069625,-26.918869388848
1.57542,0,-150,-20.9796770375595,-35.2910268638893
1.57542,0,-140,-19.7899121023259,-25.5640872741941
1.57542,0,-130,-18.7412453210173,-20.4779936686107
1.57542,0,-120,-18.1447370509879,-18.1415088190981
1.57542,0,-110,-17.7001405585147,-16.5882073132095
1.57542,0,-100,-16.8784076451433,-15.0865123816755
1.57542,0,-90,-15.3265972893084,-13.4279835031804
1.57542,0,-80,-13.006955125967,-11.6234698536482
1.57542,0,-70,-10.1832571206231,-9.80510103912429
1.57542,0,-60,-7.27325897383115,-8.19093124595563
1.57542,0,-50,-4.66701727935123,-7.03597174990498
1.57542,0,-40,-2.65291638185048,-6.56573208301125
1.57542,0,-30,-1.44109215007472,-6.86965331689572
1.57542,0,-20,-1.19012402225533,-7.6590389178557
1.57542,0,-10,-1.88132386881775,-7.93845402631595
1.57542,0,0,-2.80439002488769,-6.98578182907276
1.57542,0,10,-2.56512074418331,-5.71279840950576
1.57542,0,20,-1.46705261066476,-4.99897108393493
1.57542,0,30,-0.816593779173446,-5.06341391446934
1.57542,0,40,-1.05036361896045,-5.95166551200853
1.57542,0,50,-2.10316413793835,-7.65889660298852
1.57542,0,60,-3.75558817097349,-10.0506953913524
1.57542,0,70,-5.73872433028402,-12.8288407805994
1.57542,0,80,-7.78681649702668,-15.5649641715964
1.57542,0,90,-9.68009568652097,-17.8222914969585
1.57542,0,100,-11.282983492082,-19.3184404217684
1.57542,0,110,-12.5692606367936,-19.964433069392
1.57542,0,120,-13.6424619062035,-19.9134920115482
1.57542,0,130,-14.8342429722703,-19.7461108961985
1.57542,0,140,-16.8696970492393,-20.2983006782407
1.57542,0,150,-20.7453488457738,-21.9970758614233
1.57542,0,160,-24.9061473686616,-24.3966241658529
1.57542,0,170,-24.8598058190019,-28.8547870141456
1.57542,0,180,-27.5170524545301,-36.3110778882372
