"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-42.3234220054273,-39.079090089022
1.57542,0,-170,-37.317015170632,-43.8260968500561
1.57542,0,-160,-30.3458811225174,-47.2488348097057
1.57542,0,-150,-26.6006966040558,-42.9145571228035
1.57542,0,-140,-24.8691239149167,-32.5457881595761
1.57542,0,-130,-23.9331456785773,-26.5661668170349
1.57542,0,-120,-23.1282372763721,-23.1452423571983
1.57542,0,-110,-22.187693178462,-20.9434223783048
1.57542,0,-100,-21.0230211097718,-19.2542491984709
1.57542,0,-90,-19.5523145293379,-17.7651045599706
1.57542,0,-80,-17.5710845387367,-16.4278708129865
1.57542,0,-70,-14.8274107745848,-15.3600628204105
1.57542,0,-60,-11.3517443739647,-14.7838041679475
1.57542,0,-50,-7.56539047306489,-14.998818208537
1.57542,0,-40,-3.96691593007411,-16.393202660964
1.57542,0,-30,-0.909298554064489,-19.5382958717651
1.57542,0,-20,1.39977471106032,-25.5808870423995
1.57542,0,-10,2.84294134277432,-36.8196961325305
1.57542,0,0,3.35832501996013,-35.9752971547842
1.57542,0,10,2.92808063810102,-33.2789594143664
1.57542,0,20,1.57593803167171,-24.8334904830481
1.57542,0,30,-0.633976205387919,-19.2158835525921
1.57542,0,40,-3.58837063648215,-16.1329983493435
1.57542,0,50,-7.0929342833159,-14.7298424312481
1.57542,0,60,-10.8193570191585,-14.5007036115301
1.57542,0,70,-14.2892178450842,-15.0815086167076
1.57542,0,80,-17.0522344055272,-16.1797716545442
1.57542,0,90,-19.0102170407834,-17.5667869103388
1.57542,0,100,-20.394173861414,-19.1024308098974
1.57542,0,110,-21.4434689922904,-20.7875759512473
1.57542,0,120,-22.275143106152,-22.8332500493423
1.57542,0,130,-22.9866485099868,-25.6887321992479
1.57542,0,140,-23.8720866321983,-29.8897143864299
1.57542,0,150,-25.6414143412647,-35.4684618256356
1.57542,0,160,-29.5376565046845,-41.3214752720915
1.57542,0,170,-37.2192179043879,-40.597164268298
1.57542,0,180,-42.3234220054273,-39.079090089022
