"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.026033905123,-54.9755720486373
1.57542,0,-170,-28.8520040728332,-35.5355620733907
1.57542,0,-160,-27.7367855494924,-27.9286207976114
1.57542,0,-150,-26.9470999589171,-26.1163927243919
1.57542,0,-140,-28.0456197899834,-27.3686591301619
1.57542,0,-130,-27.1443567825218,-27.7704958535921
1.57542,0,-120,-24.1590316065086,-25.1537297231185
1.57542,0,-110,-21.699792578661,-22.5722327117161
1.57542,0,-100,-19.8036208685219,-20.6403884800192
1.57542,0,-90,-18.2246781089161,-19.2087018068168
1.57542,0,-80,-16.9980069144642,-18.3243345269404
1.57542,0,-70,-16.4675199494039,-18.3338876357486
1.57542,0,-60,-17.479483778968,-20.1508337864249
1.57542,0,-50,-23.072698396015,-26.3547812335987
1.57542,0,-40,-24.7257987581537,-21.3631632482418
1.57542,0,-30,-12.0704086568833,-13.3979665069199
1.57542,0,-20,-6.5789186288711,-9.28116319906764
1.57542,0,-10,-3.70541827485442,-7.29076884542253
1.57542,0,0,-2.70955156930425,-6.92251854901128
1.57542,0,10,-3.41711496455738,-8.08717290027782
1.57542,0,20,-5.88006956169457,-10.9932429502188
1.57542,0,30,-10.4978132566987,-16.5385182538144
1.57542,0,40,-19.1241375361242,-29.4365510158573
1.57542,0,50,-32.2251624256749,-22.9428782328104
1.57542,0,60,-20.5975723645703,-18.2426554222404
1.57542,0,70,-18.5070863354692,-16.9182760889613
1.57542,0,80,-18.5212175002295,-16.9667910175642
1.57542,0,90,-19.3627184570159,-17.7196233125991
1.57542,0,100,-20.5731493702364,-18.8936195563788
1.57542,0,110,-22.1328692491637,-20.4646909119524
1.57542,0,120,-24.4957843638358,-22.7171895237574
1.57542,0,130,-28.764383737801,-26.1571120843417
1.57542,0,140,-37.7925782584778,-29.8560820951845
1.57542,0,150,-50.1394219658274,-30.6077003581695
1.57542,0,160,-36.2348124008028,-32.890041757513
1.57542,0,170,-29.849915995191,-40.3571417521
1.57542,0,180,-28.026033905123,-54.9755720486371
