"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-42.6434278723793,-50.5805774387555
1.57542,0,-170,-31.6462670545616,-29.0796433702241
1.57542,0,-160,-27.8681821201429,-27.8271023898125
1.57542,0,-150,-25.0595367343886,-29.7556916621138
1.57542,0,-140,-21.3678830425398,-25.35337662138
1.57542,0,-130,-19.2496370881833,-22.1967540776146
1.57542,0,-120,-18.2579483782763,-20.6921202753907
1.57542,0,-110,-17.477127645976,-19.5812699469441
1.57542,0,-100,-16.3214106477942,-18.2626247895178
1.57542,0,-90,-14.6077413003645,-16.5917738285281
1.57542,0,-80,-12.4109997609093,-14.626126130521
1.57542,0,-70,-9.96076477247643,-12.5496089097577
1.57542,0,-60,-7.57882950812546,-10.6458553517651
1.57542,0,-50,-5.61487315598407,-9.25154661784058
1.57542,0,-40,-4.40752193207947,-8.70003493961911
1.57542,0,-30,-4.31649549827301,-9.28978321932522
1.57542,0,-20,-5.91176937588235,-11.3872935182224
1.57542,0,-10,-10.8145418641149,-16.0772589344998
1.57542,0,0,-36.4747295044627,-30.4052735804118
1.57542,0,10,-10.2272205102802,-18.2094691928096
1.57542,0,20,-5.56488111889915,-12.3533301620691
1.57542,0,30,-4.08625454284974,-9.80463553905407
1.57542,0,40,-4.30176853629445,-8.92196476999745
1.57542,0,50,-5.65068955355445,-9.21572276493881
1.57542,0,60,-7.76483803962166,-10.3696114348167
1.57542,0,70,-10.3021239197644,-12.0731495198185
1.57542,0,80,-12.9145301028952,-14.015031248901
1.57542,0,90,-15.2806111733877,-15.9205113413964
1.57542,0,100,-17.1601216834383,-17.6014016632544
1.57542,0,110,-18.4264928477768,-18.9921261936399
1.57542,0,120,-19.158805555565,-20.2228432888893
1.57542,0,130,-19.8904841809268,-21.8700950181012
1.57542,0,140,-21.5863718642531,-25.1719497258356
1.57542,0,150,-24.7058689473805,-29.6764078184837
1.57542,0,160,-26.7020529759142,-27.7505313180775
1.57542,0,170,-28.6814788959264,-29.0696417784903
1.57542,0,180,-42.6434278723792,-50.5805774387557
