"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-31.991332736899,-31.7572880265748
1.57542,0,-170,-28.5200445201371,-27.6645052346285
1.57542,0,-160,-21.6696100082575,-25.6435206409019
1.57542,0,-150,-19.0721325852992,-26.3603818941489
1.57542,0,-140,-17.5158039231251,-23.0320413410545
1.57542,0,-130,-16.55517891368,-19.4557055705211
1.57542,0,-120,-16.1550769252909,-17.2772784939165
1.57542,0,-110,-15.8690012601132,-15.6764857797148
1.57542,0,-100,-15.1079849213543,-14.1217461622294
1.57542,0,-90,-13.5068845184523,-12.4510306799492
1.57542,0,-80,-11.1139329508628,-10.7004327286958
1.57542,0,-70,-8.2934566767665,-9.01022550622572
1.57542,0,-60,-5.48701397444792,-7.58299700657855
1.57542,0,-50,-3.06324028612398,-6.64830874240356
1.57542,0,-40,-1.29088085043017,-6.42728008258147
1.57542,0,-30,-0.363039651390457,-7.08974287768836
1.57542,0,-20,-0.40282243174647,-8.59287389995382
1.57542,0,-10,-1.32665415717628,-9.945246739298
1.57542,0,0,-2.37590357068796,-9.47259401967322
1.57542,0,10,-2.26871209208609,-8.4729161402304
1.57542,0,20,-1.3703252318623,-8.57649410215298
1.57542,0,30,-0.904298440481251,-9.97466660829918
1.57542,0,40,-1.29399872560119,-12.5378603621309
1.57542,0,50,-2.48085181721811,-16.3346191399253
1.57542,0,60,-4.24191233686181,-21.5191318909138
1.57542,0,70,-6.29740465254584,-26.6287508032043
1.57542,0,80,-8.37065076361607,-27.2664578344849
1.57542,0,90,-10.2368173161693,-26.6785761707728
1.57542,0,100,-11.7615018331346,-27.2985903890701
1.57542,0,110,-12.9211931856571,-28.9673633484792
1.57542,0,120,-13.8318680637467,-29.9468388332519
1.57542,0,130,-14.8880119974304,-28.6413020001865
1.57542,0,140,-16.9743912158326,-28.2011118951359
1.57542,0,150,-21.602028631087,-29.634092284734
1.57542,0,160,-28.0515231733355,-28.4230116092026
1.57542,0,170,-26.6980393488334,-28.0482383730398
1.57542,0,180,-31.991332736899,-31.7572880265748
