"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.4915469607545,-33.4013759903245
1.57542,0,-170,-28.359210785111,-25.8927561750437
1.57542,0,-160,-21.5430221369268,-24.1421687152384
1.57542,0,-150,-18.4765279981392,-26.3733166320838
1.57542,0,-140,-16.6063130935156,-23.715662463645
1.57542,0,-130,-15.5377660314286,-19.7018578750258
1.57542,0,-120,-15.1413256280333,-17.3551223753261
1.57542,0,-110,-14.9383955586643,-15.6661194026614
1.57542,0,-100,-14.3464256770241,-14.0355090666254
1.57542,0,-90,-12.9769198145313,-12.3042510430585
1.57542,0,-80,-10.8169267983907,-10.5143272748981
1.57542,0,-70,-8.18376597974408,-8.79764139433726
1.57542,0,-60,-5.51137461842516,-7.33550134283129
1.57542,0,-50,-3.18188438168687,-6.33249914705056
1.57542,0,-40,-1.48018731496239,-5.9998380746375
1.57542,0,-30,-0.608321973032248,-6.53792469307197
1.57542,0,-20,-0.68347139187601,-8.02311410469743
1.57542,0,-10,-1.59814360646235,-9.68699302918643
1.57542,0,0,-2.57945383284513,-9.47416155793453
1.57542,0,10,-2.42306747411891,-8.28103135756531
1.57542,0,20,-1.52924953539253,-8.08384092651987
1.57542,0,30,-1.06969784858278,-9.17921581156796
1.57542,0,40,-1.46138609798965,-11.4492100897204
1.57542,0,50,-2.65486749003256,-14.9245139533437
1.57542,0,60,-4.43364036407264,-19.6782607784291
1.57542,0,70,-6.52478581363907,-24.954685461189
1.57542,0,80,-8.65885527618544,-27.5803764996353
1.57542,0,90,-10.6147881950486,-27.840833713431
1.57542,0,100,-12.2571145265198,-28.3745121061465
1.57542,0,110,-13.5562950999636,-28.9000016925893
1.57542,0,120,-14.6195122713724,-28.039903810509
1.57542,0,130,-15.8544367489875,-26.7189441175533
1.57542,0,140,-18.2258632275626,-27.2511311479769
1.57542,0,150,-23.2109416236251,-29.755387730522
1.57542,0,160,-26.0366456275121,-28.3864296295886
1.57542,0,170,-23.7670436323451,-28.6812775273357
1.57542,0,180,-27.4915469607545,-33.4013759903245
