"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-40.7906793853942,-39.541475595042
1.57542,0,-170,-24.2612208839866,-28.7114340252949
1.57542,0,-160,-21.0271917839749,-27.4531565590698
1.57542,0,-150,-19.5719477555444,-26.3988278770174
1.57542,0,-140,-17.9828656760593,-21.9601472446118
1.57542,0,-130,-17.1328871665508,-19.4698759985419
1.57542,0,-120,-17.1193450244391,-18.3815144153223
1.57542,0,-110,-17.2610590952191,-17.6186697055879
1.57542,0,-100,-16.8324540998258,-16.5778691438848
1.57542,0,-90,-15.4927691255288,-15.0784631560661
1.57542,0,-80,-13.3409831097426,-13.188880542743
1.57542,0,-70,-10.724649195219,-11.1319532906879
1.57542,0,-60,-8.07440978771573,-9.21403831191502
1.57542,0,-50,-5.81166791576013,-7.75734431525526
1.57542,0,-40,-4.31472780667441,-7.06193253592842
1.57542,0,-30,-3.95787252734603,-7.42121352586465
1.57542,0,-20,-5.28771559814538,-9.29077739943012
1.57542,0,-10,-9.73263316718249,-14.0302024942605
1.57542,0,0,-31.0671636233517,-31.6885860651265
1.57542,0,10,-10.8351759487451,-15.2986562282063
1.57542,0,20,-5.84777106606641,-10.1287451531241
1.57542,0,30,-4.30311019977175,-8.15060076645871
1.57542,0,40,-4.50482899390278,-7.75166241674698
1.57542,0,50,-5.87023659223714,-8.4535840606563
1.57542,0,60,-8.03055194853927,-9.95834114186626
1.57542,0,70,-10.6181838219888,-11.9513393578629
1.57542,0,80,-13.2174954485546,-14.0967344501021
1.57542,0,90,-15.3971185699336,-16.08791378451
1.57542,0,100,-16.8014465156856,-17.7129303324053
1.57542,0,110,-17.3171599088438,-18.9000589988259
1.57542,0,120,-17.2673628541665,-19.7874115825898
1.57542,0,130,-17.3500280449502,-20.9237612712911
1.57542,0,140,-18.2115183361792,-23.2520891083096
1.57542,0,150,-19.8123818816787,-26.3717599550558
1.57542,0,160,-21.6249646818139,-26.4095539087461
1.57542,0,170,-25.9742408576678,-28.4384922281675
1.57542,0,180,-40.7906793853943,-39.541475595042
