"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-44.1169103107041,-38.0244640984477
1.57542,0,-170,-27.4565462560631,-29.1671666393068
1.57542,0,-160,-25.1666176336849,-28.4837141870615
1.57542,0,-150,-23.9163984265968,-28.4751310793392
1.57542,0,-140,-21.3395644865543,-23.9946208427035
1.57542,0,-130,-19.6912915351795,-21.3221703636034
1.57542,0,-120,-18.9374493770101,-20.0207800446244
1.57542,0,-110,-18.2139854614098,-18.9766318481948
1.57542,0,-100,-16.9890769562432,-17.6732510126597
1.57542,0,-90,-15.1732408204704,-16.0039247283895
1.57542,0,-80,-12.8899764334172,-14.035711853226
1.57542,0,-70,-10.3729987612279,-11.9610328763899
1.57542,0,-60,-7.93584534631942,-10.0725014979
1.57542,0,-50,-5.92389786780065,-8.70397498302687
1.57542,0,-40,-4.68028200330394,-8.17872280175396
1.57542,0,-30,-4.58022541875367,-8.80379901843599
1.57542,0,-20,-6.23083499807629,-10.9965617407879
1.57542,0,-10,-11.4005017565591,-15.9522428822447
1.57542,0,0,-29.498036410938,-31.2795937058877
1.57542,0,10,-9.89955303398641,-17.2672223302254
1.57542,0,20,-5.55112900667631,-11.5802701005787
1.57542,0,30,-4.214012630484,-9.05978684617875
1.57542,0,40,-4.49810071475661,-8.27131574068302
1.57542,0,50,-5.86558792017695,-8.74240364211928
1.57542,0,60,-7.96470454415836,-10.1084228072459
1.57542,0,70,-10.4657707581099,-12.0056637429744
1.57542,0,80,-13.0233908726206,-14.0909835403277
1.57542,0,90,-15.3017425327719,-16.0810046654108
1.57542,0,100,-17.0457276440478,-17.7924795418791
1.57542,0,110,-18.174161300241,-19.1634763707901
1.57542,0,120,-18.8915669326406,-20.3104595273844
1.57542,0,130,-19.7909697333511,-21.7863579986421
1.57542,0,140,-21.6901119600518,-24.8776781060646
1.57542,0,150,-24.564552140375,-30.69435454844
1.57542,0,160,-26.2598493682873,-30.2604623633859
1.57542,0,170,-29.9038097557104,-31.0124985032052
1.57542,0,180,-44.1169103107042,-38.0244640984477
