"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-43.8359462735325,-35.2170193083788
1.57542,0,-170,-36.3659980582609,-38.1308856290805
1.57542,0,-160,-28.9231436994591,-44.5127185992961
1.57542,0,-150,-25.4551180753525,-39.3051196542565
1.57542,0,-140,-24.4885054695224,-32.7767202844563
1.57542,0,-130,-24.6110743392196,-27.8734210662937
1.57542,0,-120,-24.7026273879199,-24.7523019038187
1.57542,0,-110,-24.1990110437002,-22.6789063678487
1.57542,0,-100,-23.0601470122291,-21.0825676754436
1.57542,0,-90,-21.2761788023455,-19.7077653089143
1.57542,0,-80,-18.6533594162085,-18.549805640192
1.57542,0,-70,-15.1353621642035,-17.7665243465676
1.57542,0,-60,-11.0810708238652,-17.6217241739758
1.57542,0,-50,-7.01681323795645,-18.4569378553551
1.57542,0,-40,-3.35168156248812,-20.6858341676827
1.57542,0,-30,-0.337611479652999,-24.8488934203843
1.57542,0,-20,1.88545791665094,-31.9137097937636
1.57542,0,-10,3.24752011074332,-40.9490946417727
1.57542,0,0,3.71890940457569,-40.7634649705695
1.57542,0,10,3.2932127171786,-39.4557605111521
1.57542,0,20,1.97955478574728,-29.6517376359478
1.57542,0,30,-0.195886389270396,-23.6562874406235
1.57542,0,40,-3.17159346063838,-20.1271613893611
1.57542,0,50,-6.81392212104077,-18.2982361195711
1.57542,0,60,-10.8659832491126,-17.7510571492831
1.57542,0,70,-14.890941576015,-18.133968990956
1.57542,0,80,-18.3076096520187,-19.1417164098442
1.57542,0,90,-20.707426254046,-20.5349088807261
1.57542,0,100,-22.1366601324022,-22.160976144123
1.57542,0,110,-22.8226574292276,-23.996077784257
1.57542,0,120,-22.9000577442268,-26.2269014124832
1.57542,0,130,-22.5928606254202,-29.2702185798436
1.57542,0,140,-22.498930172914,-33.3807694029183
1.57542,0,150,-23.5883948687404,-38.3713150712289
1.57542,0,160,-27.1646830183027,-47.832153601074
1.57542,0,170,-35.4432867128137,-38.637158383451
1.57542,0,180,-43.8359462735325,-35.2170193083788
