"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-29.2182745027517,-33.1696143015442
1.57542,0,-170,-32.7510635475614,-58.4705627089964
1.57542,0,-160,-29.0075865996732,-30.3548847059581
1.57542,0,-150,-26.7470775076975,-26.4125067197399
1.57542,0,-140,-26.598890623515,-26.3610799504614
1.57542,0,-130,-24.0550321773878,-26.1386820188183
1.57542,0,-120,-20.9098059121896,-24.2181771677447
1.57542,0,-110,-18.6416102027302,-22.245161010429
1.57542,0,-100,-16.9177041007095,-20.6577429805772
1.57542,0,-90,-15.451456359084,-19.3522388163593
1.57542,0,-80,-14.2577237494857,-18.3554613314802
1.57542,0,-70,-13.6258960874299,-17.8711757329422
1.57542,0,-60,-14.2013345007024,-18.2754625872213
1.57542,0,-50,-17.6775553119103,-19.9281131943236
1.57542,0,-40,-25.9984880294332,-20.5942025689137
1.57542,0,-30,-12.5568523433236,-16.3293086831935
1.57542,0,-20,-6.47881872841959,-12.2750097824417
1.57542,0,-10,-3.50106497228717,-10.0305818119214
1.57542,0,0,-2.60274116175018,-9.55836250210563
1.57542,0,10,-3.56174270230067,-10.9697098183211
1.57542,0,20,-6.50803637802735,-14.7715449378139
1.57542,0,30,-12.2373859293828,-23.4361253828235
1.57542,0,40,-25.4368989679839,-28.8622117600016
1.57542,0,50,-20.4231695173675,-19.6767371259051
1.57542,0,60,-15.8708836417916,-17.1627849395599
1.57542,0,70,-14.8817460540633,-16.6587371281792
1.57542,0,80,-15.2123719519221,-17.120441995072
1.57542,0,90,-16.1121757701686,-18.0568829886841
1.57542,0,100,-17.2512249469048,-19.1809349438547
1.57542,0,110,-18.5880307924999,-20.4004347597365
1.57542,0,120,-20.3517464852423,-21.897396203377
1.57542,0,130,-22.8895327674227,-23.9471998110383
1.57542,0,140,-26.1882146281401,-26.1545629437098
1.57542,0,150,-29.8508329230165,-27.9429166187164
1.57542,0,160,-32.8842939846651,-30.8859383464001
1.57542,0,170,-29.8278951709493,-32.5222334439575
1.57542,0,180,-29.2182745027517,-33.1696143015442
