"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-51.3976315110197,-43.4142545274677
1.57542,0,-170,-29.9779445977085,-29.7848235437287
1.57542,0,-160,-27.7265038657311,-30.2039208011886
1.57542,0,-150,-26.1776772076524,-32.2686551113678
1.57542,0,-140,-22.6737868266655,-24.571329255042
1.57542,0,-130,-20.6046360861413,-21.2057712142576
1.57542,0,-120,-19.7260350582125,-19.7934685303001
1.57542,0,-110,-19.0129637780458,-18.8079983254473
1.57542,0,-100,-17.7969945516089,-17.5349057224491
1.57542,0,-90,-15.9239320288435,-15.8059888474961
1.57542,0,-80,-13.5363594535792,-13.7255960618685
1.57542,0,-70,-10.8976642177407,-11.5297488700461
1.57542,0,-60,-8.33027223969865,-9.52616666069006
1.57542,0,-50,-6.17830186299995,-8.04688195302918
1.57542,0,-40,-4.78697057905513,-7.42095416244261
1.57542,0,-30,-4.53193558346464,-7.98830694745357
1.57542,0,-20,-5.98336724737904,-10.2476317942887
1.57542,0,-10,-10.6606757438614,-15.7031338372642
1.57542,0,0,-42.9157812751797,-43.7487256321355
1.57542,0,10,-11.0798569271604,-15.1779858750134
1.57542,0,20,-6.27036579847245,-10.1212334480921
1.57542,0,30,-4.76235162472392,-7.99160139752548
1.57542,0,40,-4.94594578700515,-7.4648031313957
1.57542,0,50,-6.25402352356705,-8.10708115658302
1.57542,0,60,-8.33356799703777,-9.60312747084348
1.57542,0,70,-10.8515650616763,-11.6216348018352
1.57542,0,80,-13.4526819543106,-13.8281179860145
1.57542,0,90,-15.7865817403759,-15.933547183033
1.57542,0,100,-17.5693979940563,-17.7367649744761
1.57542,0,110,-18.6662392742672,-19.1515944744304
1.57542,0,120,-19.2459581023417,-20.3088150988394
1.57542,0,130,-19.9495452823392,-21.8420220705821
1.57542,0,140,-21.7566245775128,-25.0856879325225
1.57542,0,150,-25.2284089228448,-30.2920318788725
1.57542,0,160,-28.0195964829022,-28.7966633925616
1.57542,0,170,-31.001597837283,-30.0539814681379
1.57542,0,180,-51.3976315110198,-43.4142545274677
