"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.6740779366792,-32.7197045939611
1.57542,0,-170,-29.8807397926271,-35.0500918625894
1.57542,0,-160,-38.9784931792203,-35.4687937653617
1.57542,0,-150,-36.5429171233233,-30.4993017698824
1.57542,0,-140,-28.6407567430121,-28.1256872705685
1.57542,0,-130,-23.8172778955552,-25.4917743941299
1.57542,0,-120,-20.8332753630331,-23.1415900711565
1.57542,0,-110,-18.9634815818535,-21.4919861073436
1.57542,0,-100,-17.6097690139505,-20.2344432445043
1.57542,0,-90,-16.4716413470488,-19.1825544233316
1.57542,0,-80,-15.5803782586247,-18.4278355884951
1.57542,0,-70,-15.2844287960701,-18.2663595727356
1.57542,0,-60,-16.4051220532103,-19.2576656607807
1.57542,0,-50,-21.686033068467,-22.8046942238222
1.57542,0,-40,-25.1379918103234,-34.2171617617178
1.57542,0,-30,-11.8947902605568,-20.7169473509515
1.57542,0,-20,-6.32312336054896,-14.165914250853
1.57542,0,-10,-3.44305032772964,-10.9966022051607
1.57542,0,0,-2.48963213113764,-10.0258154282405
1.57542,0,10,-3.31937780869606,-11.0290293627087
1.57542,0,20,-6.0922377984255,-14.0654356754343
1.57542,0,30,-11.5920266829067,-19.6501112802589
1.57542,0,40,-24.9837978455066,-26.5419065720036
1.57542,0,50,-21.2479801573175,-22.4397873528682
1.57542,0,60,-15.9223890449202,-19.4068840696524
1.57542,0,70,-14.7966518543492,-18.4926257671733
1.57542,0,80,-15.1390306241928,-18.7341848083656
1.57542,0,90,-16.1517944536154,-19.622850697737
1.57542,0,100,-17.4829093460247,-20.865241562163
1.57542,0,110,-19.0530251974554,-22.3352863998132
1.57542,0,120,-21.0898786619671,-24.1116359352957
1.57542,0,130,-24.036146151611,-26.282427631017
1.57542,0,140,-27.3281347995902,-28.1193745876536
1.57542,0,150,-28.2276740703535,-29.5994557103721
1.57542,0,160,-28.7846192754097,-35.1999420469099
1.57542,0,170,-28.830497867887,-41.9298854062939
1.57542,0,180,-27.6740779366792,-32.7197045939611
