"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-45.0166586392617,-44.6758785825167
1.57542,0,-170,-30.3456776410324,-28.2505460536223
1.57542,0,-160,-28.1855613682984,-26.6603569819031
1.57542,0,-150,-25.8356636634812,-28.6293235793898
1.57542,0,-140,-21.7940788133199,-25.1193889780643
1.57542,0,-130,-19.5689118073937,-21.8667489707089
1.57542,0,-120,-18.5576501216293,-20.1645238519699
1.57542,0,-110,-17.7897731696336,-18.9277635455308
1.57542,0,-100,-16.6588149963891,-17.569891072036
1.57542,0,-90,-14.9408925713561,-15.8911718154894
1.57542,0,-80,-12.6888484780958,-13.905152767333
1.57542,0,-70,-10.1465601118876,-11.7883900713267
1.57542,0,-60,-7.66232756296341,-9.83207407988736
1.57542,0,-50,-5.60471332746126,-8.37466267693634
1.57542,0,-40,-4.32036530852107,-7.75465727342962
1.57542,0,-30,-4.15983328375978,-8.30854647880802
1.57542,0,-20,-5.63697715643402,-10.4933071886448
1.57542,0,-10,-10.1086778168229,-15.610308228226
1.57542,0,0,-30.953928058321,-39.3502733729026
1.57542,0,10,-11.7436214431234,-16.477026426164
1.57542,0,20,-6.54883526024032,-11.0223207472333
1.57542,0,30,-4.8734563189623,-8.76698652180723
1.57542,0,40,-4.95670054206588,-8.20650206823165
1.57542,0,50,-6.2052576498128,-8.83778896491243
1.57542,0,60,-8.25316592253599,-10.3046605676849
1.57542,0,70,-10.7591079913061,-12.2613561757726
1.57542,0,80,-13.3637298544074,-14.3695259766352
1.57542,0,90,-15.7189976742095,-16.3295888743597
1.57542,0,100,-17.556859336502,-17.9255902938944
1.57542,0,110,-18.7744877274715,-19.0744176625002
1.57542,0,120,-19.5769680653339,-19.9440486043964
1.57542,0,130,-20.6571062755147,-21.1879897316045
1.57542,0,140,-23.1028982882793,-23.943886434037
1.57542,0,150,-26.9886988641598,-27.6587521542318
1.57542,0,160,-27.5566891259653,-26.6357374432253
1.57542,0,170,-29.3399744642716,-28.2018923863158
1.57542,0,180,-45.0166586392616,-44.6758785825167
