"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-39.3477993327472,-44.0409993523452
1.57542,0,-170,-26.8437474566427,-28.5724704365123
1.57542,0,-160,-22.0587637900868,-26.2122999268167
1.57542,0,-150,-19.7751885789595,-27.2576559385604
1.57542,0,-140,-18.030822746185,-24.2807150126569
1.57542,0,-130,-17.2821486164896,-21.4521146665329
1.57542,0,-120,-17.3751741623057,-19.9585471031881
1.57542,0,-110,-17.5990265462853,-18.823442938425
1.57542,0,-100,-17.2183708796559,-17.4811213263598
1.57542,0,-90,-15.8770368040237,-15.77991157341
1.57542,0,-80,-13.6819768056189,-13.7800605011674
1.57542,0,-70,-11.0091677757632,-11.6829518134413
1.57542,0,-60,-8.31318563577326,-9.77761021282145
1.57542,0,-50,-6.01775921422969,-8.37396353829642
1.57542,0,-40,-4.48234724007323,-7.76392207617678
1.57542,0,-30,-4.05340553282622,-8.25117020824977
1.57542,0,-20,-5.24569191534035,-10.3696356822014
1.57542,0,-10,-9.38180825177248,-15.8002887344842
1.57542,0,0,-27.6131703176677,-22.5782974502685
1.57542,0,10,-11.5839385996071,-12.5178673412053
1.57542,0,20,-6.22275746154125,-8.41611343492901
1.57542,0,30,-4.59449138392048,-6.77044145060986
1.57542,0,40,-4.80987130201223,-6.56441112647129
1.57542,0,50,-6.23660045907539,-7.4008371819714
1.57542,0,60,-8.4770965932229,-8.98322835683264
1.57542,0,70,-11.148894080016,-10.9919635693376
1.57542,0,80,-13.8324539748486,-13.0944216277668
1.57542,0,90,-16.0952039559976,-14.9960500240719
1.57542,0,100,-17.5675028231408,-16.4941080896712
1.57542,0,110,-18.104655063145,-17.519973431832
1.57542,0,120,-18.0258134253647,-18.2305957662336
1.57542,0,130,-18.0810878074591,-19.1982236623349
1.57542,0,140,-18.9553792472211,-21.4021619799613
1.57542,0,150,-20.436496634644,-25.0561676530835
1.57542,0,160,-21.5833221064066,-25.9980279380702
1.57542,0,170,-24.5260016382613,-27.55022124312
1.57542,0,180,-39.3477993327471,-44.040999352345
