"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.2429098331458,-39.0817279299352
1.57542,0,-170,-27.444203399364,-41.1721888855812
1.57542,0,-160,-27.5834407109917,-28.9461718806656
1.57542,0,-150,-28.4083234262544,-26.1756797209862
1.57542,0,-140,-30.1923370435855,-26.5627786814041
1.57542,0,-130,-27.0455544900445,-26.3912722070514
1.57542,0,-120,-23.2444269039342,-24.2263648137057
1.57542,0,-110,-20.7672540235092,-21.9983941281489
1.57542,0,-100,-18.9566401757763,-20.235538339224
1.57542,0,-90,-17.4358807572831,-18.8904880231701
1.57542,0,-80,-16.2230974477687,-18.0342713240285
1.57542,0,-70,-15.6636164156227,-17.961140691539
1.57542,0,-60,-16.5715345426286,-19.3138319570742
1.57542,0,-50,-21.6659989562602,-22.9525316203866
1.57542,0,-40,-25.76255399208,-21.1406518015212
1.57542,0,-30,-12.0101668460284,-14.5083478946196
1.57542,0,-20,-6.40661528817964,-10.5348987171582
1.57542,0,-10,-3.55131552505048,-8.55234687280684
1.57542,0,0,-2.65547247003756,-8.19054093611525
1.57542,0,10,-3.5644057044057,-9.43833783611073
1.57542,0,20,-6.39169093211782,-12.5837161127415
1.57542,0,30,-11.7455867036697,-18.8949476295433
1.57542,0,40,-22.9436941403149,-52.7889762176623
1.57542,0,50,-23.88276668297,-21.8901819432835
1.57542,0,60,-17.9815168711652,-17.8333494101
1.57542,0,70,-16.7613855219863,-16.7056827374877
1.57542,0,80,-17.0670870976488,-16.8329763436212
1.57542,0,90,-17.9867287884968,-17.6158924600724
1.57542,0,100,-19.137954735026,-18.7888567796096
1.57542,0,110,-20.4965611638299,-20.3340038198883
1.57542,0,120,-22.4062692075313,-22.5603562891214
1.57542,0,130,-25.5274514370217,-26.1684013468764
1.57542,0,140,-30.6198305953351,-31.5858541840546
1.57542,0,150,-39.3751171111349,-35.8651892249571
1.57542,0,160,-40.9351164961198,-44.2632391296449
1.57542,0,170,-30.0961562891016,-40.9717889486636
1.57542,0,180,-27.2429098331458,-39.0817279299352
