"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-38.5297708250707,-41.472646741698
1.57542,0,-170,-27.1104006953229,-29.4899928811683
1.57542,0,-160,-25.7072847265421,-29.2965673065865
1.57542,0,-150,-25.4149281983976,-27.6464241198859
1.57542,0,-140,-22.674134064913,-22.7900726513617
1.57542,0,-130,-20.7073187338423,-20.3686100784666
1.57542,0,-120,-19.7897005545724,-19.2740779780018
1.57542,0,-110,-19.0159888142025,-18.3910592206184
1.57542,0,-100,-17.7868042822908,-17.2026367136508
1.57542,0,-90,-15.9425532591185,-15.5925457759258
1.57542,0,-80,-13.58548560649,-13.6251992874902
1.57542,0,-70,-10.9642562175699,-11.4961064786186
1.57542,0,-60,-8.40662572299079,-9.50602426495722
1.57542,0,-50,-6.25805202543923,-8.00776992169762
1.57542,0,-40,-4.85292804429509,-7.35951177663632
1.57542,0,-30,-4.55135531460167,-7.91966107629741
1.57542,0,-20,-5.9109848093366,-10.1779083814239
1.57542,0,-10,-10.4039722257102,-15.5434174181322
1.57542,0,0,-34.2001233306122,-36.5619918635452
1.57542,0,10,-11.1863267576714,-15.5422646079308
1.57542,0,20,-6.21205847699441,-10.3607212008121
1.57542,0,30,-4.64047020393986,-8.16002539468517
1.57542,0,40,-4.80091800278663,-7.60121103205964
1.57542,0,50,-6.10512823631884,-8.24494846212626
1.57542,0,60,-8.18813802750695,-9.76760565383805
1.57542,0,70,-10.7177096658261,-11.8305228822738
1.57542,0,80,-13.3508637440899,-14.0871409264687
1.57542,0,90,-15.7572018073625,-16.2318505558459
1.57542,0,100,-17.6780562083581,-18.0586616940609
1.57542,0,110,-18.9895743341318,-19.5027561552751
1.57542,0,120,-19.813906191167,-20.725464628615
1.57542,0,130,-20.7167730880098,-22.3723400452425
1.57542,0,140,-22.6302212981435,-25.8601902192837
1.57542,0,150,-25.8634644494607,-32.2606419622922
1.57542,0,160,-28.197221462631,-30.8001572611665
1.57542,0,170,-32.6526340721406,-32.4191019527075
1.57542,0,180,-38.5297708250708,-41.4726467416981
