"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-25.9025194222144,-42.0594084430042
1.57542,0,-170,-26.5254196288679,-37.1274249941363
1.57542,0,-160,-26.2391540946078,-28.6197425329064
1.57542,0,-150,-26.6081211889775,-27.0169345882471
1.57542,0,-140,-28.4035575715521,-28.4464390599838
1.57542,0,-130,-26.4541553616513,-27.3813637245153
1.57542,0,-120,-22.938630909286,-24.0937268280263
1.57542,0,-110,-20.4975820380397,-21.6985840758975
1.57542,0,-100,-18.703955376305,-20.0505270924275
1.57542,0,-90,-17.1879348067814,-18.8340228118201
1.57542,0,-80,-15.9477716472883,-18.0405923251373
1.57542,0,-70,-15.3061776674604,-17.9221538093505
1.57542,0,-60,-16.0282434233759,-19.0016656155113
1.57542,0,-50,-20.5184830310722,-21.9583854845062
1.57542,0,-40,-27.6693897582173,-22.3880773699362
1.57542,0,-30,-12.1079517112987,-16.4681534862854
1.57542,0,-20,-6.22943349632584,-12.341828016379
1.57542,0,-10,-3.25722947196261,-10.2439159725887
1.57542,0,0,-2.27886180140776,-9.86273262124241
1.57542,0,10,-3.06826183031207,-11.2072527392443
1.57542,0,20,-5.67856154952231,-14.6219742693311
1.57542,0,30,-10.6127407353701,-21.7763492866633
1.57542,0,40,-20.3726572709872,-37.8559647805571
1.57542,0,50,-25.5258994478065,-21.7515909085447
1.57542,0,60,-18.2898999179306,-18.3653833965486
1.57542,0,70,-16.8058962224721,-17.4541248051778
1.57542,0,80,-17.0699674443103,-17.6829501290149
1.57542,0,90,-18.0534458469548,-18.5269245337242
1.57542,0,100,-19.3417295687835,-19.7328846540174
1.57542,0,110,-20.8949872742877,-21.2516450714395
1.57542,0,120,-23.0714219885255,-23.2558344915069
1.57542,0,130,-26.6756846432974,-25.7583222598118
1.57542,0,140,-33.1547729528117,-27.2792232908778
1.57542,0,150,-40.0899344107124,-27.5182526488412
1.57542,0,160,-32.0650557730587,-29.6859850869416
1.57542,0,170,-27.2256552814831,-34.6156982446059
1.57542,0,180,-25.9025194222144,-42.0594084430042
