"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.7346648916533,-40.0583572901975
1.57542,0,-170,-28.7373233261505,-39.1013883287021
1.57542,0,-160,-34.206218632127,-35.2950489885857
1.57542,0,-150,-41.4537236327243,-33.2042632313443
1.57542,0,-140,-33.9911400223554,-32.6657015151652
1.57542,0,-130,-27.6923482790947,-27.7981613794365
1.57542,0,-120,-23.9708897196359,-23.9633231365856
1.57542,0,-110,-21.7058955880145,-21.6659345887629
1.57542,0,-100,-20.1343230535154,-20.1398544114625
1.57542,0,-90,-18.9012332655288,-19.0299871444797
1.57542,0,-80,-18.0454480589524,-18.3520462883638
1.57542,0,-70,-18.0131796023156,-18.4087581662925
1.57542,0,-60,-20.0474865104742,-19.9151270558496
1.57542,0,-50,-31.317866302308,-24.9974780347856
1.57542,0,-40,-18.9420438646109,-28.6751933423076
1.57542,0,-30,-10.1727392354699,-17.5805841054175
1.57542,0,-20,-5.52193492435587,-12.4139961010566
1.57542,0,-10,-3.05728520723311,-9.64900898447734
1.57542,0,0,-2.36408423356709,-8.49802262307322
1.57542,0,10,-3.38969559318025,-8.78180041546564
1.57542,0,20,-6.32527901791605,-10.5987181894882
1.57542,0,30,-11.9584268761688,-14.401553139231
1.57542,0,40,-24.8047256627295,-21.2941171966495
1.57542,0,50,-21.5254991366041,-25.2825234315782
1.57542,0,60,-16.6750108177225,-20.6809279503971
1.57542,0,70,-15.7830627799405,-18.9332483970802
1.57542,0,80,-16.314895278672,-18.8352627590631
1.57542,0,90,-17.4853310140921,-19.5928964534101
1.57542,0,100,-18.9769417558532,-20.8619789926119
1.57542,0,110,-20.8001838975141,-22.5597908741494
1.57542,0,120,-23.33463212366,-24.772763472922
1.57542,0,130,-27.1240059255115,-27.0336112697498
1.57542,0,140,-29.8683830622415,-27.1996114594762
1.57542,0,150,-28.5273305401679,-26.6637682799357
1.57542,0,160,-28.9647396318079,-29.2426449477969
1.57542,0,170,-29.5721458339563,-39.4675717573822
1.57542,0,180,-27.7346648916533,-40.0583572901975
