"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-39.4822808853614,-38.7254818369676
1.57542,0,-170,-23.1962605031521,-27.4463200196643
1.57542,0,-160,-20.1446846083014,-26.1195334948325
1.57542,0,-150,-19.0976224460808,-27.1235014244397
1.57542,0,-140,-17.8486655328325,-23.6439637521531
1.57542,0,-130,-17.0298119561364,-21.0636148124584
1.57542,0,-120,-16.8813167996665,-19.9336850169215
1.57542,0,-110,-16.8242806529275,-19.1036251223614
1.57542,0,-100,-16.2313828967694,-17.9256115555998
1.57542,0,-90,-14.8330301041972,-16.2612737860701
1.57542,0,-80,-12.7210355084601,-14.2063206184994
1.57542,0,-70,-10.1965118491937,-11.9794635711824
1.57542,0,-60,-7.65495792771714,-9.88502329193569
1.57542,0,-50,-5.50577169414401,-8.25882594339093
1.57542,0,-40,-4.12731413686486,-7.41986288719893
1.57542,0,-30,-3.89294968887019,-7.6771076672702
1.57542,0,-20,-5.34496285994437,-9.51319995592745
1.57542,0,-10,-9.9350207507956,-14.4071535273659
1.57542,0,0,-35.1071267990076,-32.4816671447033
1.57542,0,10,-10.7588752372041,-14.7454018398294
1.57542,0,20,-5.82184922482545,-9.95741975213393
1.57542,0,30,-4.27029137740324,-8.19958851210571
1.57542,0,40,-4.44522293171823,-7.92479841933258
1.57542,0,50,-5.76888087600646,-8.66674999119821
1.57542,0,60,-7.87868115751041,-10.1623877666902
1.57542,0,70,-10.4224221882835,-12.128812220161
1.57542,0,80,-13.0063167084974,-14.2514290875229
1.57542,0,90,-15.2178736760688,-16.2432669759494
1.57542,0,100,-16.7001036591792,-17.9026710815036
1.57542,0,110,-17.2927067269972,-19.1222753765132
1.57542,0,120,-17.2477820139026,-19.9512430019695
1.57542,0,130,-17.2465237661829,-20.8955762269503
1.57542,0,140,-17.9714078211595,-22.9550210784229
1.57542,0,150,-19.4541126723745,-25.9829482465078
1.57542,0,160,-21.2942531627061,-26.3211245682495
1.57542,0,170,-25.9337062545691,-28.4531381673649
1.57542,0,180,-39.4822808853614,-38.7254818369675
