"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-44.7692201314604,-40.9159547360539
1.57542,0,-170,-40.9219506016789,-49.6273516073647
1.57542,0,-160,-34.1327539759742,-38.8192576293116
1.57542,0,-150,-29.7742694100574,-31.4862332536106
1.57542,0,-140,-27.1144661340227,-27.0699871553345
1.57542,0,-130,-25.0637050499033,-23.5561862878409
1.57542,0,-120,-23.3144527461066,-21.014271902596
1.57542,0,-110,-21.7507045086879,-19.1522407877044
1.57542,0,-100,-20.263731128817,-17.5840177049638
1.57542,0,-90,-18.7175028483234,-16.0985652214767
1.57542,0,-80,-16.8756988436766,-14.6928413884678
1.57542,0,-70,-14.4191373522095,-13.5179334843325
1.57542,0,-60,-11.2174376813668,-12.8236248122659
1.57542,0,-50,-7.58703631620611,-12.9278525683691
1.57542,0,-40,-4.05371752819734,-14.2250894284071
1.57542,0,-30,-1.0222331893379,-17.284539821674
1.57542,0,-20,1.27367190001135,-23.2589564723601
1.57542,0,-10,2.70363727913354,-35.1411981389589
1.57542,0,0,3.19376813995046,-37.1016286086582
1.57542,0,10,2.71593412432407,-36.2214810844328
1.57542,0,20,1.28932731340894,-23.3136641719473
1.57542,0,30,-1.0175614176988,-17.3510849294686
1.57542,0,40,-4.06934611468296,-14.3274080961976
1.57542,0,50,-7.61164038572654,-13.0680481130279
1.57542,0,60,-11.2060982936588,-13.0087765384512
1.57542,0,70,-14.2987469477771,-13.7559197053751
1.57542,0,80,-16.5822883801054,-14.9892748817905
1.57542,0,90,-18.2212861814335,-16.4568672237806
1.57542,0,100,-19.5479205435053,-18.0074584044269
1.57542,0,110,-20.7854736249101,-19.6445918678394
1.57542,0,120,-22.0545906245436,-21.5628695599342
1.57542,0,130,-23.4916500200208,-24.0361142650204
1.57542,0,140,-25.3560988321041,-26.9486858003319
1.57542,0,150,-28.1954258670863,-29.8144186091341
1.57542,0,160,-33.4219357067247,-34.5119547936052
1.57542,0,170,-45.8096647395894,-46.7479812636889
1.57542,0,180,-44.7692201314604,-40.9159547360539
