"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-22.4526794599077,-51.9814788524708
1.57542,0,-170,-25.7630999241157,-35.8484762136947
1.57542,0,-160,-39.3081155400718,-27.5341666502513
1.57542,0,-150,-24.9369895359679,-26.0076730522119
1.57542,0,-140,-19.8856558494073,-29.2727025028117
1.57542,0,-130,-16.8000513865481,-30.209877806231
1.57542,0,-120,-14.6204170832407,-24.7497200734782
1.57542,0,-110,-12.9833992531713,-21.3651403852865
1.57542,0,-100,-11.5335481546043,-19.303167062593
1.57542,0,-90,-10.0445467772944,-18.0720193887339
1.57542,0,-80,-8.4958470896269,-17.7480328130887
1.57542,0,-70,-7.03869974144982,-18.9297951605554
1.57542,0,-60,-5.92997461943626,-23.0204308057422
1.57542,0,-50,-5.49080557066928,-20.272443492265
1.57542,0,-40,-6.11639076187156,-11.8841070849625
1.57542,0,-30,-8.37837598011093,-6.69416328014202
1.57542,0,-20,-13.3817901496016,-3.43897611428933
1.57542,0,-10,-24.5482308444802,-1.59231342519101
1.57542,0,0,-40.7306309287905,-0.988265501571335
1.57542,0,10,-24.7700532711065,-1.60275183321834
1.57542,0,20,-13.5128759384803,-3.46947067148774
1.57542,0,30,-8.47990190283408,-6.74542597939786
1.57542,0,40,-6.21426343637866,-11.9605794714507
1.57542,0,50,-5.59621017607553,-20.6276706992274
1.57542,0,60,-6.04860928312507,-23.4327849130781
1.57542,0,70,-7.17288628250754,-18.8443168422069
1.57542,0,80,-8.64240616834794,-17.5215960527647
1.57542,0,90,-10.1945188666977,-17.7660062174859
1.57542,0,100,-11.6804072984214,-18.9498906656236
1.57542,0,110,-13.1391437445424,-21.015763114675
1.57542,0,120,-14.8279528788591,-24.5253103348052
1.57542,0,130,-17.1285216453132,-30.4270541156619
1.57542,0,140,-20.3886914828816,-29.1377064257442
1.57542,0,150,-25.6153699027074,-25.8255467543204
1.57542,0,160,-38.0387382642264,-27.5512267852537
1.57542,0,170,-25.4842804150928,-36.4611377153868
1.57542,0,180,-22.4526794599077,-51.9814788524708
