"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.3139606137265,-37.8135007751148
1.57542,0,-170,-25.7828709462349,-26.5943659736001
1.57542,0,-160,-21.4281490704212,-25.5763152585177
1.57542,0,-150,-19.5421595828856,-30.3853527573372
1.57542,0,-140,-18.4049880243569,-25.8271795591428
1.57542,0,-130,-17.6004849515447,-20.7559037653834
1.57542,0,-120,-17.2437252367262,-18.1870042465649
1.57542,0,-110,-16.9755600284934,-16.4267819191182
1.57542,0,-100,-16.2555517639866,-14.7859231009791
1.57542,0,-90,-14.7340766670393,-13.0703209955952
1.57542,0,-80,-12.4075821101064,-11.2845673443804
1.57542,0,-70,-9.58561411122192,-9.54419797627927
1.57542,0,-60,-6.70691694820308,-8.04568259714189
1.57542,0,-50,-4.15971523270246,-7.02339013354287
1.57542,0,-40,-2.22547906565874,-6.68839691054518
1.57542,0,-30,-1.10558450634352,-7.11971070279149
1.57542,0,-20,-0.943997768132601,-8.01574878878771
1.57542,0,-10,-1.70318284601799,-8.39928485710483
1.57542,0,0,-2.66425834605389,-7.62415944072508
1.57542,0,10,-2.46944087616099,-6.58585622645699
1.57542,0,20,-1.44049038208545,-6.09943391104195
1.57542,0,30,-0.856138963353842,-6.35946681281285
1.57542,0,40,-1.14061502204991,-7.42968950844649
1.57542,0,50,-2.2227823652757,-9.33168472077054
1.57542,0,60,-3.88123018693622,-11.9268799697013
1.57542,0,70,-5.85238340369128,-14.8654662514353
1.57542,0,80,-7.88039950672974,-17.6393655487995
1.57542,0,90,-9.75186028754426,-19.806338742363
1.57542,0,100,-11.328188752368,-21.2018792714899
1.57542,0,110,-12.5737362655897,-21.7744816079869
1.57542,0,120,-13.5973068668889,-21.5392126415306
1.57542,0,130,-14.7888597918061,-21.1010930340683
1.57542,0,140,-17.0144509370154,-21.576493391525
1.57542,0,150,-21.5811976812346,-23.6490404699688
1.57542,0,160,-25.6982648313734,-26.3864808088511
1.57542,0,170,-23.9947498554413,-30.5009368168467
1.57542,0,180,-26.3139606137265,-37.8135007751148
