"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-21.9762228614448,-42.0098453646436
1.57542,0,-170,-24.8581394205624,-39.1887969107366
1.57542,0,-160,-36.6968120075439,-29.4367981934391
1.57542,0,-150,-25.6170111871442,-27.4818654152829
1.57542,0,-140,-20.0429236747528,-28.4695258674276
1.57542,0,-130,-16.6673125706557,-25.4070294555187
1.57542,0,-120,-14.3256179851109,-21.3993800088899
1.57542,0,-110,-12.6054243496552,-18.7413550408547
1.57542,0,-100,-11.1319589460782,-16.9186413877981
1.57542,0,-90,-9.66311753018501,-15.6128029188382
1.57542,0,-80,-8.1590874872429,-14.7971982125562
1.57542,0,-70,-6.75623749354779,-14.616262774269
1.57542,0,-60,-5.70459121523243,-15.2400714610412
1.57542,0,-50,-5.32537684932102,-16.0467644994185
1.57542,0,-40,-6.02057251278548,-14.0356992064459
1.57542,0,-30,-8.37451007230971,-9.80972369117617
1.57542,0,-20,-13.5108967748069,-6.31853303571111
1.57542,0,-10,-24.9206941126038,-4.18094183838318
1.57542,0,0,-48.1042370518299,-3.46456652737726
1.57542,0,10,-24.0446158851109,-4.18896316029703
1.57542,0,20,-13.2027577988223,-6.33486181941166
1.57542,0,30,-8.27474342158025,-9.80458632641395
1.57542,0,40,-6.03361837670139,-13.8426963817428
1.57542,0,50,-5.40667972468671,-15.6106506624366
1.57542,0,60,-5.83006461994209,-14.9522329077367
1.57542,0,70,-6.91117586073014,-14.5117196702089
1.57542,0,80,-8.33222751829793,-14.8180186269093
1.57542,0,90,-9.84341486461927,-15.7195276948944
1.57542,0,100,-11.3062086992556,-17.0750783435749
1.57542,0,110,-12.7575285099018,-18.8771565411689
1.57542,0,120,-14.4393756393338,-21.3611442669051
1.57542,0,130,-16.7286619026331,-24.9879622145438
1.57542,0,140,-20.0245966408743,-28.6436873929579
1.57542,0,150,-25.3550850646663,-29.1515295060013
1.57542,0,160,-34.5399980995683,-31.9845045237296
1.57542,0,170,-24.8157718882465,-44.9285316553704
1.57542,0,180,-21.9762228614448,-42.0098453646436
