"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-42.5526526658144,-44.7389189902106
1.57542,0,-170,-24.0470848062764,-28.2874174876323
1.57542,0,-160,-20.8124566603844,-26.7612673906179
1.57542,0,-150,-19.5693040695288,-25.1425210281059
1.57542,0,-140,-18.3333819343092,-21.4642437120789
1.57542,0,-130,-17.8099184827068,-19.4380668784489
1.57542,0,-120,-18.0888418173407,-18.529339614236
1.57542,0,-110,-18.4511944497516,-17.7532942991145
1.57542,0,-100,-18.0809598857632,-16.6214912716352
1.57542,0,-90,-16.6254071417381,-15.0404503349371
1.57542,0,-80,-14.2826222250222,-13.094897792865
1.57542,0,-70,-11.49762316483,-10.9965564037116
1.57542,0,-60,-8.73675802294544,-9.05081667587253
1.57542,0,-50,-6.40592068907924,-7.59153741957668
1.57542,0,-40,-4.84912642366521,-6.93181909792632
1.57542,0,-30,-4.42402150714951,-7.37913409621901
1.57542,0,-20,-5.71021696231259,-9.42543448912587
1.57542,0,-10,-10.2884974223484,-14.6403852974017
1.57542,0,0,-42.7784856892793,-38.2037450110518
1.57542,0,10,-10.329359710924,-14.0295334015906
1.57542,0,20,-5.63698658256837,-9.14813278200244
1.57542,0,30,-4.27736238464955,-7.2201447093517
1.57542,0,40,-4.65873724383021,-6.83604795917995
1.57542,0,50,-6.19592535655478,-7.53358801372447
1.57542,0,60,-8.50887876397069,-9.0135281795662
1.57542,0,70,-11.2272534740307,-10.9680499133546
1.57542,0,80,-13.9357418068517,-13.0626990484016
1.57542,0,90,-16.1942111280755,-14.9791647375665
1.57542,0,100,-17.6208008012923,-16.4886907884896
1.57542,0,110,-18.0689104731177,-17.5178558695201
1.57542,0,120,-17.8687563829612,-18.2344933554121
1.57542,0,130,-17.7695704525921,-19.2136842297033
1.57542,0,140,-18.4224036556745,-21.450374970002
1.57542,0,150,-19.6988759802203,-25.4997984183772
1.57542,0,160,-21.1673926069948,-27.725558962638
1.57542,0,170,-25.357215250555,-30.4816181113638
1.57542,0,180,-42.5526526658144,-44.7389189902108
