"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-21.1021034834633,-52.6495145994277
1.57542,0,-170,-24.1579443653593,-34.8775715587532
1.57542,0,-160,-42.713861767894,-25.7621827145528
1.57542,0,-150,-25.5691519705186,-23.6864162437476
1.57542,0,-140,-20.2525726710946,-25.6943800357261
1.57542,0,-130,-17.1100318070711,-27.7065280958682
1.57542,0,-120,-14.8652721751943,-24.3877487716417
1.57542,0,-110,-13.1792174544544,-21.2521729553785
1.57542,0,-100,-11.696899485019,-19.2130830311635
1.57542,0,-90,-10.1811774377385,-17.9983061678976
1.57542,0,-80,-8.60688823827102,-17.7433473914489
1.57542,0,-70,-7.1279511699973,-19.1939480401964
1.57542,0,-60,-6.00634212624484,-25.4512092800198
1.57542,0,-50,-5.56691131215795,-22.6889983987208
1.57542,0,-40,-6.20472618975012,-12.3430684569201
1.57542,0,-30,-8.48361446742974,-6.91396176881519
1.57542,0,-20,-13.4673783772409,-3.61241538611648
1.57542,0,-10,-24.0969443747821,-1.76528925183002
1.57542,0,0,-41.6686382878031,-1.16179207795864
1.57542,0,10,-22.5338327720634,-1.75911918000201
1.57542,0,20,-12.63288263561,-3.61189739128021
1.57542,0,30,-7.91395228583344,-6.95762681870635
1.57542,0,40,-5.76753105712609,-12.5420687507254
1.57542,0,50,-5.20808340940373,-23.431126591582
1.57542,0,60,-5.69864636264773,-23.6410332053017
1.57542,0,70,-6.85551832639718,-18.2932752872682
1.57542,0,80,-8.35806230213797,-17.0470507496961
1.57542,0,90,-9.94289461270466,-17.3813571407326
1.57542,0,100,-11.4494010619784,-18.6531260521847
1.57542,0,110,-12.8911111197518,-20.8134839064172
1.57542,0,120,-14.4875736538682,-24.3494145881524
1.57542,0,130,-16.5744231331073,-28.9115177097506
1.57542,0,140,-19.5127513803501,-26.593535044513
1.57542,0,150,-24.6331664370949,-24.2597947242731
1.57542,0,160,-57.0743912170317,-26.552498102597
1.57542,0,170,-24.279881704581,-36.783680705628
1.57542,0,180,-21.1021034834633,-52.6495145994276
