"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-45.7448226248473,-50.516178914234
1.57542,0,-170,-29.7705261327239,-29.0448359221326
1.57542,0,-160,-25.6217487730511,-28.3945785001978
1.57542,0,-150,-23.0953865161842,-35.2174261669306
1.57542,0,-140,-20.4388008806918,-28.1103370663153
1.57542,0,-130,-18.9359387466275,-23.3794011140123
1.57542,0,-120,-18.3380152104278,-21.2470016547484
1.57542,0,-110,-17.8397502381552,-19.8237243638583
1.57542,0,-100,-16.8166199956626,-18.4162460216283
1.57542,0,-90,-15.0545681806153,-16.809781982455
1.57542,0,-80,-12.6831516348717,-14.9923823236299
1.57542,0,-70,-10.0222983328988,-13.1064482372383
1.57542,0,-60,-7.45513646939529,-11.4208064626098
1.57542,0,-50,-5.35125355024067,-10.2762620407757
1.57542,0,-40,-4.04822327398361,-10.0340372903446
1.57542,0,-30,-3.89751680491993,-11.0514397082605
1.57542,0,-20,-5.44542198545995,-13.7879076157789
1.57542,0,-10,-10.2134716262502,-19.5551150184005
1.57542,0,0,-41.1880036101467,-25.4854021813912
1.57542,0,10,-10.373059979122,-16.2847585735554
1.57542,0,20,-5.54187314026659,-11.754350032771
1.57542,0,30,-3.97198565742289,-9.55595552109099
1.57542,0,40,-4.09649309410701,-8.88849656435911
1.57542,0,50,-5.35602127081466,-9.38934737966777
1.57542,0,60,-7.39645562724306,-10.7175956228288
1.57542,0,70,-9.88234804318432,-12.5053346440972
1.57542,0,80,-12.4494957453531,-14.4077368175315
1.57542,0,90,-14.727208425363,-16.1724917291235
1.57542,0,100,-16.4173684307042,-17.6839155783668
1.57542,0,110,-17.4140107461826,-18.9615817095591
1.57542,0,120,-17.9407308253614,-20.183686903814
1.57542,0,130,-18.6188930044572,-21.9263206594996
1.57542,0,140,-20.2771955283391,-25.7164887587132
1.57542,0,150,-23.1689661190619,-35.2650993495048
1.57542,0,160,-25.3879122010133,-31.2547569220678
1.57542,0,170,-28.1703911742836,-31.0247438407306
1.57542,0,180,-45.7448226248473,-50.5161789142341
