"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.7794549003012,-33.0035485603921
1.57542,0,-170,-28.4258981207835,-32.9549163381901
1.57542,0,-160,-34.0045355113329,-34.5307795839845
1.57542,0,-150,-42.9951737483908,-32.1502989800752
1.57542,0,-140,-33.5356656415496,-29.6523346526347
1.57542,0,-130,-26.9912379543774,-26.2551069851992
1.57542,0,-120,-23.2965685689122,-23.4559167152081
1.57542,0,-110,-21.0394924032286,-21.5541068534427
1.57542,0,-100,-19.4391423452455,-20.1433726481674
1.57542,0,-90,-18.1626028639832,-19.0074111946735
1.57542,0,-80,-17.263419833858,-18.2086858449061
1.57542,0,-70,-17.1653354062817,-18.0282413101893
1.57542,0,-60,-18.9758032108732,-19.0263369716364
1.57542,0,-50,-27.9871689562063,-22.4907529836539
1.57542,0,-40,-19.8684008954341,-28.9719630222477
1.57542,0,-30,-10.5235210757907,-19.7010965631283
1.57542,0,-20,-5.71513324424737,-13.8279247674793
1.57542,0,-10,-3.14464205581987,-10.7247358684796
1.57542,0,0,-2.35257468404689,-9.45170056169651
1.57542,0,10,-3.28636062068908,-9.73958328794211
1.57542,0,20,-6.13805024859606,-11.5406648838239
1.57542,0,30,-11.6836190336332,-15.0960518844829
1.57542,0,40,-24.6649044826416,-20.9766482958492
1.57542,0,50,-21.5911826469507,-24.7451273406055
1.57542,0,60,-16.377831796846,-21.3752691047073
1.57542,0,70,-15.346723758423,-19.6450895932501
1.57542,0,80,-15.7937605502768,-19.4583618232804
1.57542,0,90,-16.9247530985056,-20.1361513837745
1.57542,0,100,-18.4101474242406,-21.3151722051403
1.57542,0,110,-20.2187431908339,-22.8344840830284
1.57542,0,120,-22.6443951447677,-24.6431960162837
1.57542,0,130,-26.0355651267819,-26.3324609646037
1.57542,0,140,-28.0873783041535,-26.8169870321981
1.57542,0,150,-26.5345998792101,-27.3026231266418
1.57542,0,160,-26.2033476794232,-31.5148644679161
1.57542,0,170,-26.8984782331773,-47.0230794046729
1.57542,0,180,-26.7794549003012,-33.0035485603921
