"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-45.7899888316772,-49.9557513041139
1.57542,0,-170,-28.6869166197138,-29.2336176559794
1.57542,0,-160,-25.8647466690829,-27.364157101585
1.57542,0,-150,-24.7532716116906,-29.5776972700915
1.57542,0,-140,-22.1151666944025,-25.8503632642349
1.57542,0,-130,-20.3113146509489,-22.5470557215577
1.57542,0,-120,-19.4910877431283,-20.8806639891753
1.57542,0,-110,-18.7859017296122,-19.5982320288711
1.57542,0,-100,-17.5792144480618,-18.107567349803
1.57542,0,-90,-15.7161147831591,-16.2936991544611
1.57542,0,-80,-13.3355923661279,-14.2278918011483
1.57542,0,-70,-10.717196791244,-12.0968589026461
1.57542,0,-60,-8.19972749734544,-10.1832716080643
1.57542,0,-50,-6.126705980354,-8.8225686108782
1.57542,0,-40,-4.82420137790172,-8.3649242704982
1.57542,0,-30,-4.638349083738,-9.1826978527523
1.57542,0,-20,-6.11165005232569,-11.8528946944602
1.57542,0,-10,-10.7320583858598,-18.3514375570164
1.57542,0,0,-40.2690787390423,-26.1855559891235
1.57542,0,10,-11.2435024513818,-13.9954532651452
1.57542,0,20,-6.2801729757587,-9.65189727814818
1.57542,0,30,-4.65596208476407,-7.74744457851942
1.57542,0,40,-4.75192869515992,-7.33646956707446
1.57542,0,50,-6.00050089411698,-8.03235246769811
1.57542,0,60,-8.03962269919381,-9.52450046547789
1.57542,0,70,-10.5283383921089,-11.4929219744947
1.57542,0,80,-13.1104351309599,-13.6160793214428
1.57542,0,90,-15.440172246631,-15.6124602461338
1.57542,0,100,-17.2440759622125,-17.2981911746042
1.57542,0,110,-18.4046051202246,-18.6317644992031
1.57542,0,120,-19.0982848807844,-19.7820426602115
1.57542,0,130,-19.957040882115,-21.3461769464549
1.57542,0,140,-21.9396236577399,-24.5636164456679
1.57542,0,150,-25.199422682758,-29.2869654943556
1.57542,0,160,-26.5624935799192,-27.374954644815
1.57542,0,170,-28.8348811772217,-28.2232587407198
1.57542,0,180,-45.7899888316772,-49.9557513041137
