"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.7783939183095,-42.7583145984949
1.57542,0,-170,-23.8504367266022,-28.33307952918
1.57542,0,-160,-24.4718297432988,-26.4246354917989
1.57542,0,-150,-20.5638432348424,-24.3249314343907
1.57542,0,-140,-16.5438226943213,-21.7872165442305
1.57542,0,-130,-14.4397951786005,-20.8773485811506
1.57542,0,-120,-13.2356455679981,-20.9903544955046
1.57542,0,-110,-12.1969198278014,-21.0711730568849
1.57542,0,-100,-10.974512911253,-20.4971796206268
1.57542,0,-90,-9.44047403769838,-19.1391955782581
1.57542,0,-80,-7.60114116523166,-17.0236873746443
1.57542,0,-70,-5.57901447014757,-14.3340373854424
1.57542,0,-60,-3.58688824776289,-11.5042987517594
1.57542,0,-50,-1.89110474056343,-9.02772432603285
1.57542,0,-40,-0.768982650661944,-7.24523306271811
1.57542,0,-30,-0.451731727218698,-6.28999518793866
1.57542,0,-20,-1.01502367007015,-6.14988908485504
1.57542,0,-10,-2.0517065148401,-6.81238225072279
1.57542,0,0,-2.32666263039322,-8.16877071591316
1.57542,0,10,-1.46164130346173,-9.31389295332536
1.57542,0,20,-0.749840725310256,-8.94593233169204
1.57542,0,30,-0.929107419472404,-7.82547765909874
1.57542,0,40,-2.05001139916155,-7.19152366312885
1.57542,0,50,-3.96749561438337,-7.38148970343952
1.57542,0,60,-6.47923770564393,-8.30821553273159
1.57542,0,70,-9.30957754027124,-9.74986873872033
1.57542,0,80,-12.0824413569534,-11.455965193729
1.57542,0,90,-14.375127347628,-13.2053013735997
1.57542,0,100,-15.900477519437,-14.8439217863373
1.57542,0,110,-16.6942398553624,-16.3164244057156
1.57542,0,120,-17.1209414125833,-17.7739585749353
1.57542,0,130,-17.6853377039568,-19.8431133030317
1.57542,0,140,-18.6852403200166,-23.9124816242234
1.57542,0,150,-20.026284747161,-30.5358876748227
1.57542,0,160,-22.347468283952,-28.7178810510508
1.57542,0,170,-27.7876016445461,-30.9326575843704
1.57542,0,180,-26.7783939183095,-42.758314598495
