"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-46.1565444116434,-40.6312769061829
1.57542,0,-170,-28.7082480605492,-30.9287796310206
1.57542,0,-160,-27.6211649485417,-32.0666658189802
1.57542,0,-150,-27.4305546626351,-29.9560960196641
1.57542,0,-140,-23.2967534963312,-23.1163702650387
1.57542,0,-130,-20.948053870435,-20.1814572025789
1.57542,0,-120,-20.0716949095126,-18.8994225146133
1.57542,0,-110,-19.4390951358866,-17.9622360045263
1.57542,0,-100,-18.2577657695257,-16.7488998897046
1.57542,0,-90,-16.3339217359709,-15.1117115933585
1.57542,0,-80,-13.841484617255,-13.1333542321053
1.57542,0,-70,-11.0882206017739,-11.0140599964516
1.57542,0,-60,-8.42697982614935,-9.03179121363142
1.57542,0,-50,-6.2121201393781,-7.50781543700217
1.57542,0,-40,-4.78042443801074,-6.77777995423416
1.57542,0,-30,-4.48978413054067,-7.19203325294323
1.57542,0,-20,-5.89291253825881,-9.22994297842654
1.57542,0,-10,-10.4683486841372,-14.1556803826549
1.57542,0,0,-33.7222630659059,-35.0830308537389
1.57542,0,10,-11.1796046090525,-15.923215609544
1.57542,0,20,-6.29967662998938,-10.3662388118705
1.57542,0,30,-4.76928450418979,-8.14988986447839
1.57542,0,40,-4.94850672467614,-7.66680207908705
1.57542,0,50,-6.26415066878794,-8.41409765616321
1.57542,0,60,-8.35575131416672,-10.043986899725
1.57542,0,70,-10.8842790565663,-12.2059484390291
1.57542,0,80,-13.4995518736766,-14.5429890634402
1.57542,0,90,-15.873191917435,-16.7338103481664
1.57542,0,100,-17.7569850684747,-18.5442568252903
1.57542,0,110,-19.0511233080263,-19.8565940957875
1.57542,0,120,-19.9436109297554,-20.77070702855
1.57542,0,130,-21.1062170454056,-21.9259375160636
1.57542,0,140,-23.527193012286,-24.734693689
1.57542,0,150,-26.5710407933222,-31.0936000446955
1.57542,0,160,-26.5304582502401,-31.9104066337292
1.57542,0,170,-29.0673887844855,-32.0469321935262
1.57542,0,180,-46.1565444116435,-40.6312769061829
