"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-37.9005598689799,-33.3761072827099
1.57542,0,-170,-35.2976330541109,-35.2814638696659
1.57542,0,-160,-29.4357483833257,-44.832406118654
1.57542,0,-150,-25.9686775835311,-38.6508174294084
1.57542,0,-140,-24.4870226113457,-31.1647203806464
1.57542,0,-130,-23.8225638018462,-26.6918091756473
1.57542,0,-120,-23.2152496319751,-23.8363233969493
1.57542,0,-110,-22.3928985607413,-21.840114193892
1.57542,0,-100,-21.3182696649352,-20.1955927569637
1.57542,0,-90,-19.893235628632,-18.6880167986611
1.57542,0,-80,-17.8290637358843,-17.3358536587319
1.57542,0,-70,-14.8470575821117,-16.3039180222329
1.57542,0,-60,-11.1166252207276,-15.8516667990435
1.57542,0,-50,-7.19469335606378,-16.3161222416581
1.57542,0,-40,-3.5840758915427,-18.1324001911285
1.57542,0,-30,-0.583426153790123,-21.9735749756197
1.57542,0,-20,1.65224048461523,-29.5002216969098
1.57542,0,-10,3.04066339736813,-42.5007748667174
1.57542,0,0,3.5345599860831,-37.0615515603116
1.57542,0,10,3.11265100869281,-39.0948374492047
1.57542,0,20,1.78175067653589,-26.9924033624544
1.57542,0,30,-0.419978485649471,-20.6358612273523
1.57542,0,40,-3.407809951524,-17.2411558326071
1.57542,0,50,-7.00952220259492,-15.6577964313751
1.57542,0,60,-10.8992474394545,-15.3471919981514
1.57542,0,70,-14.5578046985903,-15.9235080519543
1.57542,0,80,-17.4547602037286,-17.0653365043552
1.57542,0,90,-19.4678218724054,-18.5189342228801
1.57542,0,100,-20.8853591593842,-20.1335553925304
1.57542,0,110,-21.9737148293678,-21.9153540861234
1.57542,0,120,-22.7798252853391,-24.0715969997885
1.57542,0,130,-23.2663885694772,-26.9084472471067
1.57542,0,140,-23.7020876785941,-30.3063169624848
1.57542,0,150,-24.9430675773875,-33.9321705817348
1.57542,0,160,-28.2154484028782,-41.2068063784853
1.57542,0,170,-34.250299957743,-37.9918173222389
1.57542,0,180,-37.9005598689798,-33.3761072827098
