"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-21.9493952701185,-46.3069868269761
1.57542,0,-170,-25.4153003710764,-35.6410074423456
1.57542,0,-160,-39.3540796203597,-27.2142073203384
1.57542,0,-150,-24.4074256768932,-25.4169349658595
1.57542,0,-140,-19.702672309835,-27.3762627377722
1.57542,0,-130,-16.7540277520126,-26.8234458281531
1.57542,0,-120,-14.5470027394215,-22.9224317019225
1.57542,0,-110,-12.8365532760295,-20.1469762179448
1.57542,0,-100,-11.3159850084848,-18.3275387604576
1.57542,0,-90,-9.76800470347438,-17.1871533076223
1.57542,0,-80,-8.17166797581637,-16.8718577284343
1.57542,0,-70,-6.67406561918526,-18.0561280842903
1.57542,0,-60,-5.52004993561311,-23.3750691991457
1.57542,0,-50,-5.00925078829312,-26.2145922041059
1.57542,0,-40,-5.50962738610852,-13.21970038628
1.57542,0,-30,-7.5507151272796,-7.33516600753118
1.57542,0,-20,-12.0699999946149,-3.84257210277539
1.57542,0,-10,-21.0621340393064,-1.909897682377
1.57542,0,0,-31.851418410967,-1.32604995427252
1.57542,0,10,-21.3553788417577,-2.05544802539559
1.57542,0,20,-12.2571282474589,-4.12179930141469
1.57542,0,30,-7.69288677874123,-7.72417710385435
1.57542,0,40,-5.62030436269704,-13.7169541642972
1.57542,0,50,-5.09360391354066,-27.4073984269624
1.57542,0,60,-5.5822330432696,-23.6463789304375
1.57542,0,70,-6.7134478582283,-18.3329080258067
1.57542,0,80,-8.18013106066359,-17.1508053961636
1.57542,0,90,-9.73248888737919,-17.4729773090512
1.57542,0,100,-11.2242168828356,-18.6453349078917
1.57542,0,110,-12.685504454323,-20.5424400258347
1.57542,0,120,-14.3611216171052,-23.4597605034838
1.57542,0,130,-16.6296111641338,-27.3613911571412
1.57542,0,140,-19.862693617635,-27.1042044106267
1.57542,0,150,-25.1572059651211,-25.0485895518453
1.57542,0,160,-39.596303935258,-26.8924848816121
1.57542,0,170,-24.987245390749,-35.0371834766514
1.57542,0,180,-21.9493952701185,-46.3069868269761
