"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-20.3092716102592,-51.4024939267117
1.57542,0,-170,-23.4331113682848,-35.7232944641592
1.57542,0,-160,-35.7923878899915,-27.5810753826254
1.57542,0,-150,-24.923623835146,-25.6071313181965
1.57542,0,-140,-19.6491889329439,-26.6922349254341
1.57542,0,-130,-16.4527423266345,-25.2731505911145
1.57542,0,-120,-14.2056573217027,-21.8204039573957
1.57542,0,-110,-12.5552308468258,-19.2619371091801
1.57542,0,-100,-11.1268226402866,-17.4696962107696
1.57542,0,-90,-9.66804119459717,-16.220569698367
1.57542,0,-80,-8.14072163755459,-15.5883355723338
1.57542,0,-70,-6.68931806255096,-15.9353721986895
1.57542,0,-60,-5.56812726216905,-18.141699293922
1.57542,0,-50,-5.09285713337947,-22.9567891824745
1.57542,0,-40,-5.64636111206928,-16.5526380827775
1.57542,0,-30,-7.77227092121422,-9.77955239562934
1.57542,0,-20,-12.478147727849,-5.75094296346374
1.57542,0,-10,-22.4833860850113,-3.49397456302999
1.57542,0,0,-49.7097756804594,-2.69417105541954
1.57542,0,10,-23.8230082617507,-3.25800639367263
1.57542,0,20,-13.0083529618075,-5.1743333444183
1.57542,0,30,-7.99746000097484,-8.62105424250241
1.57542,0,40,-5.71289860394394,-14.3558538760661
1.57542,0,50,-5.07107342399632,-24.9400100794095
1.57542,0,60,-5.4967774938649,-22.7477629249635
1.57542,0,70,-6.58812851049459,-18.4693587118856
1.57542,0,80,-8.01640878173827,-17.4145190628779
1.57542,0,90,-9.52042997134261,-17.7937961084016
1.57542,0,100,-10.9563039768574,-19.0567917473128
1.57542,0,110,-12.3685153990982,-21.1237838331193
1.57542,0,120,-14.0217674232039,-24.3656975825383
1.57542,0,130,-16.3391218406304,-28.7089730661428
1.57542,0,140,-19.8609393122179,-27.5488612969729
1.57542,0,150,-26.3708332110796,-25.1256519883628
1.57542,0,160,-36.2084130037862,-26.9353640938526
1.57542,0,170,-22.7551236997355,-35.6004340497015
1.57542,0,180,-20.3092716102592,-51.4024939267117
