"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.1542289615312,-45.3473898796051
1.57542,0,-170,-23.7909397392668,-28.5707492569088
1.57542,0,-160,-23.6280899997915,-26.3807131683574
1.57542,0,-150,-20.0883738275561,-24.2453233179135
1.57542,0,-140,-16.4796463605558,-21.5252543949427
1.57542,0,-130,-14.6336102776515,-20.4750396153263
1.57542,0,-120,-13.6590942421064,-20.6150888320405
1.57542,0,-110,-12.7724570426391,-20.8791727822738
1.57542,0,-100,-11.5981430039874,-20.4427666524584
1.57542,0,-90,-10.051284425785,-19.0146723624701
1.57542,0,-80,-8.19065835215554,-16.6851563586812
1.57542,0,-70,-6.16341157833083,-13.7999629769656
1.57542,0,-60,-4.18087152333212,-10.8613417919399
1.57542,0,-50,-2.49613902537864,-8.32741819004577
1.57542,0,-40,-1.37596962995172,-6.49456927951518
1.57542,0,-30,-1.05205720863997,-5.48011783398791
1.57542,0,-20,-1.6019677548665,-5.25407004422616
1.57542,0,-10,-2.5730794361541,-5.69275154380464
1.57542,0,0,-2.68465206286822,-6.4740583355339
1.57542,0,10,-1.75099812594624,-6.87080208875303
1.57542,0,20,-1.11351675208088,-6.45680936579364
1.57542,0,30,-1.41069449096358,-5.84551869395075
1.57542,0,40,-2.64946460033254,-5.7216472759399
1.57542,0,50,-4.68071941612896,-6.30891119404393
1.57542,0,60,-7.30273001199991,-7.53426906674613
1.57542,0,70,-10.2274064605481,-9.19554558030521
1.57542,0,80,-13.0583339090684,-11.0591064078586
1.57542,0,90,-15.3688338399081,-12.9245150193258
1.57542,0,100,-16.8913956675603,-14.6701944913427
1.57542,0,110,-17.6656154455296,-16.2774185134985
1.57542,0,120,-18.0370048453073,-17.892785606169
1.57542,0,130,-18.5255797277932,-20.0853868892732
1.57542,0,140,-19.5073223478194,-24.3693062514539
1.57542,0,150,-20.90625127653,-33.8860673656449
1.57542,0,160,-23.1633968561564,-30.3021047788757
1.57542,0,170,-28.3609525753414,-31.0930577087427
1.57542,0,180,-27.1542289615313,-45.3473898796051
