"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.4840957532614,-42.6000385834285
1.57542,0,-170,-27.8843392529689,-41.971281521363
1.57542,0,-160,-33.2415724554263,-35.5127063311505
1.57542,0,-150,-40.4002653151502,-32.482584497165
1.57542,0,-140,-32.2422623273815,-30.8117920483126
1.57542,0,-130,-26.3682856251311,-26.721503057888
1.57542,0,-120,-23.0027135679562,-23.3645339307894
1.57542,0,-110,-20.9787306787207,-21.1548532486477
1.57542,0,-100,-19.5788261443989,-19.5584570717693
1.57542,0,-90,-18.4733788780586,-18.3457005590272
1.57542,0,-80,-17.7145136360245,-17.59309927046
1.57542,0,-70,-17.7436904829846,-17.6097518752393
1.57542,0,-60,-19.732090519505,-19.0689781047699
1.57542,0,-50,-29.618096867706,-23.957191253704
1.57542,0,-40,-19.6036151435478,-29.2814743491175
1.57542,0,-30,-10.5715831376527,-17.413867308608
1.57542,0,-20,-5.7995690726147,-12.043546500613
1.57542,0,-10,-3.23366527583193,-9.19114524915095
1.57542,0,0,-2.45066953751333,-8.027661174069
1.57542,0,10,-3.39002496458433,-8.35604615790901
1.57542,0,20,-6.21237735829542,-10.2443754860069
1.57542,0,30,-11.6097780246924,-14.1298503599141
1.57542,0,40,-23.6448339868125,-21.2050666948931
1.57542,0,50,-23.3877855938429,-25.2931735621951
1.57542,0,60,-17.4489391450247,-20.5136927369445
1.57542,0,70,-16.3276459171514,-18.8117411976536
1.57542,0,80,-16.7968853862857,-18.7812096018158
1.57542,0,90,-18.0019752407898,-19.573674245494
1.57542,0,100,-19.615763272504,-20.7944471053219
1.57542,0,110,-21.6463555113577,-22.3095500343419
1.57542,0,120,-24.4838138596509,-24.1860473644897
1.57542,0,130,-28.5833659761038,-26.2123764431803
1.57542,0,140,-30.1761169595788,-26.9327666405629
1.57542,0,150,-27.8320241463458,-26.8842559856692
1.57542,0,160,-27.5357229892253,-29.4831451702044
1.57542,0,170,-27.4983891844039,-38.9811089952898
1.57542,0,180,-26.4840957532614,-42.6000385834285
