"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-26.794799425778,-36.4073165393236
1.57542,0,-170,-26.7704859773179,-44.4774091680118
1.57542,0,-160,-26.5097535715046,-30.1797767385209
1.57542,0,-150,-27.6730771296732,-27.2448719720283
1.57542,0,-140,-30.8940844450581,-27.702439859197
1.57542,0,-130,-27.2206065299882,-26.800902866959
1.57542,0,-120,-22.8346263596477,-24.0594689712965
1.57542,0,-110,-20.2146006938829,-21.8101056347893
1.57542,0,-100,-18.3990021416256,-20.1672637862701
1.57542,0,-90,-16.9159579525491,-18.9150568775992
1.57542,0,-80,-15.7341833752397,-18.0594733688644
1.57542,0,-70,-15.1646885678673,-17.8283214497975
1.57542,0,-60,-15.9761140728172,-18.680104163462
1.57542,0,-50,-20.6339011781128,-21.1081489978171
1.57542,0,-40,-26.9948635459396,-21.494777616988
1.57542,0,-30,-12.0345103675782,-16.2076059827542
1.57542,0,-20,-6.26781675564397,-12.1608451278088
1.57542,0,-10,-3.36270001763185,-10.0274378846242
1.57542,0,0,-2.4428820700225,-9.55964806220808
1.57542,0,10,-3.31529736612861,-10.7729076023525
1.57542,0,20,-6.07509800629352,-13.9684231382629
1.57542,0,30,-11.3063671981466,-20.4791159095361
1.57542,0,40,-21.7894060021063,-50.9195473543604
1.57542,0,50,-22.9480113910847,-22.5924914292445
1.57542,0,60,-17.4825613253826,-18.6562582712476
1.57542,0,70,-16.3033321662023,-17.5049644049683
1.57542,0,80,-16.6239889370092,-17.5781967179382
1.57542,0,90,-17.5594034205862,-18.3009913459229
1.57542,0,100,-18.7342295987937,-19.4066643829969
1.57542,0,110,-20.1232411312369,-20.8560581833237
1.57542,0,120,-22.0703467036033,-22.9062135023618
1.57542,0,130,-25.2756640728193,-26.0719090841063
1.57542,0,140,-30.7580398453331,-30.0548187444268
1.57542,0,150,-41.5839913123592,-32.5604895545715
1.57542,0,160,-37.8156068406754,-36.9918462183385
1.57542,0,170,-29.2651270646524,-37.6390118547699
1.57542,0,180,-26.794799425778,-36.4073165393236
