"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.7536298932987,-43.0969549901925
1.57542,0,-170,-28.8729559477404,-29.1533340950719
1.57542,0,-160,-22.1926412753077,-26.6519049515121
1.57542,0,-150,-19.8100992837318,-31.9137729870974
1.57542,0,-140,-18.4399943607988,-26.8880639221868
1.57542,0,-130,-17.2447130629139,-21.2645154770312
1.57542,0,-120,-16.4197419680273,-18.6524052944497
1.57542,0,-110,-15.7571993578757,-17.0272227235564
1.57542,0,-100,-14.8019231848681,-15.5612849096455
1.57542,0,-90,-13.2202332521408,-13.9992373920824
1.57542,0,-80,-10.9768633261865,-12.3499037830909
1.57542,0,-70,-8.32309766455894,-10.7523500453466
1.57542,0,-60,-5.64025519092225,-9.42387068561812
1.57542,0,-50,-3.28474957383548,-8.61402053786499
1.57542,0,-40,-1.52793819568261,-8.53396138988867
1.57542,0,-30,-0.564694352284789,-9.20208362168056
1.57542,0,-20,-0.51937822946281,-10.090747279985
1.57542,0,-10,-1.30358628080552,-10.0537933621634
1.57542,0,0,-2.13209674128853,-9.05472747305375
1.57542,0,10,-1.78563063459913,-8.24667060232386
1.57542,0,20,-0.770201456433597,-7.99254153717992
1.57542,0,30,-0.2823807011371,-8.11156683814218
1.57542,0,40,-0.692650067739684,-8.69523972932947
1.57542,0,50,-1.91989493336257,-9.9719705727816
1.57542,0,60,-3.73376812574216,-11.9019265686484
1.57542,0,70,-5.85267944390437,-14.1566599256675
1.57542,0,80,-8.00037009421418,-16.3004712561687
1.57542,0,90,-9.95494523000644,-18.0412716816366
1.57542,0,100,-11.5874433914636,-19.3388996212575
1.57542,0,110,-12.8780007785162,-20.2621487207911
1.57542,0,120,-13.9218683631842,-20.862726440666
1.57542,0,130,-15.0334899785564,-21.4248259430182
1.57542,0,140,-16.9535822005228,-22.9010548410246
1.57542,0,150,-20.7203418633307,-26.3291149110016
1.57542,0,160,-24.4478100780502,-28.449764180991
1.57542,0,170,-24.0078342666801,-29.1132972052907
1.57542,0,180,-27.7536298932987,-43.0969549901925
