"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.3747619261576,-35.3634255002442
1.57542,0,-170,-27.1570674614908,-32.6167499125646
1.57542,0,-160,-21.9152600962956,-28.7623734130677
1.57542,0,-150,-19.7550903571993,-30.0465740007116
1.57542,0,-140,-18.4729804127504,-23.8771125024347
1.57542,0,-130,-17.5092892354204,-19.7254695811688
1.57542,0,-120,-16.9864104554443,-17.591655508467
1.57542,0,-110,-16.579841680041,-16.1236180865583
1.57542,0,-100,-15.7538566159719,-14.6561121021292
1.57542,0,-90,-14.1460640957958,-13.0060565830609
1.57542,0,-80,-11.7596212281042,-11.2321280919362
1.57542,0,-70,-8.91603764356673,-9.50658528954421
1.57542,0,-60,-6.04598203121182,-8.06512805797231
1.57542,0,-50,-3.52368832621798,-7.16651601158792
1.57542,0,-40,-1.62666308619381,-7.04760557776908
1.57542,0,-30,-0.558615135659063,-7.85885171766608
1.57542,0,-20,-0.45436925217421,-9.43522902438135
1.57542,0,-10,-1.24012068728012,-10.4814942268056
1.57542,0,0,-2.16324806104159,-9.46627499642915
1.57542,0,10,-1.95350913040315,-7.98577869241379
1.57542,0,20,-0.992939788667912,-7.39146800204876
1.57542,0,30,-0.498651556890592,-7.77660232606538
1.57542,0,40,-0.876577768807689,-9.05419488146214
1.57542,0,50,-2.05591963046392,-11.2005723367348
1.57542,0,60,-3.81141483185072,-14.0806192966951
1.57542,0,70,-5.86764035232455,-17.2516233924824
1.57542,0,80,-7.95294246996954,-19.9834450641396
1.57542,0,90,-9.84424582654069,-21.8335093625645
1.57542,0,100,-11.4050852851544,-22.9761486341744
1.57542,0,110,-12.6081622244831,-23.557385038535
1.57542,0,120,-13.562870837394,-23.5295167322509
1.57542,0,130,-14.643658748664,-23.4780252017859
1.57542,0,140,-16.6911224101135,-24.8774963720981
1.57542,0,150,-21.0483032616976,-28.5135603523237
1.57542,0,160,-26.1897931365571,-27.7123413453501
1.57542,0,170,-24.7733193389661,-26.9233038141616
1.57542,0,180,-27.3747619261576,-35.3634255002441
