"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.5810452239192,-41.8999094241948
1.57542,0,-170,-28.8448013001244,-44.9216738023311
1.57542,0,-160,-33.4158280690726,-35.5008639530949
1.57542,0,-150,-33.5763589326781,-33.5530601949025
1.57542,0,-140,-29.2642555591684,-32.0582052454726
1.57542,0,-130,-25.4296683911879,-26.6314917072663
1.57542,0,-120,-22.8320938338431,-22.8526519876776
1.57542,0,-110,-21.1671703222403,-20.5034100250239
1.57542,0,-100,-19.9316362266034,-18.8211137097221
1.57542,0,-90,-18.8569464628934,-17.5075581743383
1.57542,0,-80,-18.0212785534213,-16.6095733604124
1.57542,0,-70,-17.865276749929,-16.4252875429612
1.57542,0,-60,-19.4604491021297,-17.6206523603779
1.57542,0,-50,-27.2243505223308,-22.1860774780898
1.57542,0,-40,-21.1515571368865,-31.6375411628775
1.57542,0,-30,-11.3963629937113,-16.3846664163754
1.57542,0,-20,-6.40650753906451,-10.6102537985692
1.57542,0,-10,-3.72428623092972,-7.5865886678578
1.57542,0,0,-2.86374917056762,-6.31123983565757
1.57542,0,10,-3.74625618047918,-6.53620982111908
1.57542,0,20,-6.50651217032519,-8.26964636649824
1.57542,0,30,-11.7574648410025,-11.78755054336
1.57542,0,40,-22.8739890661851,-17.8021406544736
1.57542,0,50,-25.1695388604023,-23.5619803945672
1.57542,0,60,-18.6165301746785,-20.091546436593
1.57542,0,70,-17.4331288703864,-18.0670032832148
1.57542,0,80,-17.9235045550873,-17.7739100588801
1.57542,0,90,-19.1458818714987,-18.3957026427301
1.57542,0,100,-20.7088178485509,-19.5416297026038
1.57542,0,110,-22.546458935135,-21.0921431318444
1.57542,0,120,-24.9302781837956,-23.0850920310682
1.57542,0,130,-28.0593103430696,-25.1266370071134
1.57542,0,140,-29.7059034739752,-25.6105044242405
1.57542,0,150,-29.1311835072231,-25.3862204666742
1.57542,0,160,-30.3546822126836,-27.5207244741294
1.57542,0,170,-29.8692666101325,-34.0501003127989
1.57542,0,180,-27.5810452239192,-41.8999094241947
