"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.1955452886362,-39.3704192072854
1.57542,0,-170,-29.2964558119068,-41.8067769714127
1.57542,0,-160,-29.6034982601276,-29.5076675942895
1.57542,0,-150,-29.5360176879208,-26.8600957968406
1.57542,0,-140,-31.4394187756671,-27.0470184477718
1.57542,0,-130,-28.1197838717325,-25.8931257416716
1.57542,0,-120,-23.9885728900333,-23.4083187652705
1.57542,0,-110,-21.3742202182431,-21.3686570035405
1.57542,0,-100,-19.5153526838177,-19.8377963719188
1.57542,0,-90,-18.0035870969732,-18.6742082568583
1.57542,0,-80,-16.8445840751037,-17.9753692171846
1.57542,0,-70,-16.3828766884751,-18.1237775390047
1.57542,0,-60,-17.4794652308601,-20.0207073957998
1.57542,0,-50,-23.3002184679797,-25.581061606184
1.57542,0,-40,-24.1854890783497,-20.4542270254743
1.57542,0,-30,-11.8972724728971,-12.956865016497
1.57542,0,-20,-6.50236882465254,-8.87123839038496
1.57542,0,-10,-3.69910080245682,-6.82033379390989
1.57542,0,0,-2.75723350420013,-6.35728546404674
1.57542,0,10,-3.49744655341969,-7.38783938247144
1.57542,0,20,-5.97526360374516,-10.0736878382629
1.57542,0,30,-10.6187041572638,-15.1197393467819
1.57542,0,40,-19.418034258487,-25.3673431508468
1.57542,0,50,-31.3337568977452,-23.9102347088281
1.57542,0,60,-20.3120830729517,-18.8280108982047
1.57542,0,70,-18.3233503199155,-17.4202168567145
1.57542,0,80,-18.3732500451463,-17.4886078526807
1.57542,0,90,-19.2040737065281,-18.3046365462292
1.57542,0,100,-20.346263352062,-19.5827125938593
1.57542,0,110,-21.7382320369265,-21.3350505240401
1.57542,0,120,-23.6921955173701,-23.960164847182
1.57542,0,130,-26.807288527928,-28.3309561484785
1.57542,0,140,-31.5370670954219,-33.5058670659031
1.57542,0,150,-36.6592149420809,-33.5079796139697
1.57542,0,160,-33.647374403267,-37.4979961963052
1.57542,0,170,-28.3328997859551,-41.862156954277
1.57542,0,180,-27.1955452886362,-39.3704192072854
